evt,grp,lnk,attendees,maploc,city,subcity,state,street,subcity_lat,subcity_lng,city_id
Watchung reservation Historic village walk,Trail Shrinks,https://www.meetup.com/trailshrinks/events/275793087,27,https://www.google.com/maps/search/api=1&query=40.675438%2C-74.363270,Elizabeth,Mountainside,NJ,New Providence Road,40.671986100000005,-74.3579491,11
Critical Mass NYC / NJ - January 2021,Critical Mass NYC / NJ,https://www.meetup.com/Critical-Mass-NYC-NJ/events/274151373,3,https://www.google.com/maps/search/api=1&query=40.747830%2C-74.030460,Elizabeth,Hoboken,NJ,901 Park Ave,40.7433066,-74.0323752,11
Hudson Walkway Loop/Reese Park Social Distancing 6 Mile Hike/Walk,"New York Hikes, Happy Hours & Outdoor Adventures",https://www.meetup.com/New-York-Hikes-Happy-Hours-and-Outdoor-Adventures/events/275555724,1,https://www.google.com/maps/search/api=1&query=Your+Guide+will+meet+you+when+you+get+out+from+the+train+at+Poughkeepsie%2C+New+York%2C+NY%2C+us,Elizabeth,New York,NY,Your Guide will meet you when you get out from the train at Poughkeepsie,40.709686,-74.011674,10
Midtown Murder Mystery Scavenger History Hunt,SINGLES TRAVEL AND ADVENTURE!,https://www.meetup.com/SINGLES-TRAVEL-AND-ADVENTURE/events/275554958,1,https://www.google.com/maps/search/api=1&query=Broadway+Entrance+at+34th%2F35th%2C+New+York%2C+NY%2C+us,Elizabeth,New York,NY,Broadway Entrance at 34th/35th,40.857977000000005,-73.930904,10
Incredible New Features in Photoshop  and Amazing New Apps from Markzware,Adobe InDesign User Group of New Jersey,https://www.meetup.com/Adobe-INDUG-InDesign-User-Group/events/275732091,10,https://www.google.com/maps/search/api=1&query=40.678790%2C-74.232350,Elizabeth,Union,NJ,1000 Morris Ave,40.6839649,-74.2380355,11
ONLINE WEBINAR - How to Implement an Atlassian Jira Align Governance Framework,Big Apple (New York) Scaled Agile Framework (SAFe) Meetup,https://www.meetup.com/Big-Apple-Scaled-Agile-Framework-SAFe-Meetup/events/275749387,8,https://www.google.com/maps/search/api=1&query=Online+Webinar+-+See+Below+for+Registration+Details%2C+New+York%2C+NY%2C+us,Elizabeth,New York,NY,Online Webinar - See Below for Registration Details,43.072243,-77.670586,10
Bayonne Book Club Meetup - Bad Monkey by Carl Hiaasen,Bayonne Book Club - The Life I Left Behind by Colette McBeth,https://www.meetup.com/Bayonne-Book-Club/events/275758392,1,https://www.google.com/maps/search/api=1&query=1075+Broadway%2C+Bayonne%2C+NJ%2C+07002%2C+us,Elizabeth,Bayonne,NJ,1075 Broadway,40.6667697,-74.1154202,11
MLK Day Winter Arts & Crafts/Painting Class With Luna De Papel,JCFamilies,https://www.meetup.com/JCFamilies/events/275705285,4,https://www.google.com/maps/search/api=1&query=Luna+de+Papel%2C+321+Communipaw+Ave%2C+Jersey+City%2C+NJ%2C+07304%2C+us&query_place_id=ChIJIzAHu8NQwokRzEEiRgAEyiQ,Elizabeth,Jersey City,NJ,321 Communipaw Ave,40.710397,-74.06132099999999,11
West Orange Breastfeeding Support Group,West Orange New Moms Meetup,https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275746658,1,https://www.google.com/maps/search/api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8,Elizabeth,West Orange,NJ,253 Main St,40.798711299999994,-74.2390353,11
Prenatal Yoga and Meditation,West Orange Pregnancy Meetup,https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275737290,1,https://www.google.com/maps/search/api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8,Elizabeth,West Orange,NJ,253 Main St,40.798711299999994,-74.2390353,11
Singalong and Story Time for Kids,Family fun in Brooklyn,https://www.meetup.com/Family-fun-in-Brooklyn/events/275769551,1,https://www.google.com/maps/search/api=1&query=40.661053%2C-73.993462,Elizabeth,Brooklyn,NY,695 5th Ave,40.6501038,-73.9495823,10
Storytime at Columbus Library,Midtown Mamas,https://www.meetup.com/Midtown-Mamas/events/275726908,0,https://www.google.com/maps/search/api=1&query=742+10th+Ave+%28between+50+and+51+Sts.%2C+New+York%2C+NY%2C+us,Elizabeth,New York,NY,742 10th Ave (between 50 and 51 Sts.,40.766684000000005,-73.996493,10
Annual MLK Day Reflection Hike,HIKEOLUTION,https://www.meetup.com/HIKEOLUTION/events/275723348,22,https://www.google.com/maps/search/api=1&query=40.755500%2C-74.291405,Elizabeth,Maplewood,NJ,64 Cherry Ln,40.731729,-74.24565799999999,11
1 Private Introductory Session (40 min) + 1 Trial online class for $25,BodynBrain Yoga & Taichi in BayRidge,https://www.meetup.com/bodynbrain-bayridge/events/275692554,2,https://www.google.com/maps/search/api=1&query=40.626270%2C-74.030197,Elizabeth,Brooklyn,NY,8206 3rd Ave,40.6501038,-73.9495823,10
ONLINE Lunchtime Meditation ,Meditation in Maplewood and Millburn,https://www.meetup.com/Dharmachakra-Buddhist-Center/events/275790380,1,https://www.google.com/maps/search/api=1&query=40.720901%2C-74.288803,Elizabeth,Vauxhall,NJ,2933 Vauxhall Road,40.73149,-74.28293000000001,11
New York Buddha Dharma ,Buddhist Events New York,https://www.meetup.com/BuddhistEventsNewYork/events/275669400,2,https://www.google.com/maps/search/api=1&query=40.712784%2C-74.005943,Elizabeth,New York,NY,"64 Fulton Street, Suite, 400, press 4 on the buzzer",40.730562,-73.990635,10
Meditation for Beginners - Free Webinar & Online offerings,Inner Engineering New York (Isha Yoga & Meditation Classes),https://www.meetup.com/Inner-Engineering-New-York-Isha-Yoga-Meditation-Classes/events/275796627,2,https://www.google.com/maps/search/api=1&query=..%2C+New+York%2C+ny%2C+10001%2C+us,Elizabeth,New York,NY,..,40.7127281,-74.0060152,10
Open play soccer,Staten Island SportsPlex,https://www.meetup.com/Staten-Island-SportsPlex/events/275738661,1,https://www.google.com/maps/search/api=1&query=215+Schmidts+Ln.%2C+Staten+Island%2C+NY%2C+us,Elizabeth,Staten Island,NY,215 Schmidts Ln.,40.608971000000004,-74.119019,10
Pick-Up Soccer,Staten Island FC,https://www.meetup.com/meetup-group-omrxaotc/events/275692537,1,https://www.google.com/maps/search/api=1&query=40.568990%2C-74.100620,Elizabeth,Staten Island,NE,New Dorp Lane,40.5698282,-74.10864980000001,12
Winter pool session,New York Kayak Polo,https://www.meetup.com/NYkayakpolo/events/275524265,7,https://www.google.com/maps/search/api=1&query=40.727726%2C-74.073105,Elizabeth,Jersey City,NJ,870 Montgomery St,40.726563,-74.070814,11
Hoopdance Open Level,Cranford NJ  Hoop dance for fun and fitness,https://www.meetup.com/Cranford-NJ-Hoop-dance-exercise-class-for-fun-and-fitness/events/275756225,1,https://www.google.com/maps/search/api=1&query=40.656704%2C-74.304276,Elizabeth,Cranford,NJ,29 Alden Street ,40.6572982,-74.30487959999999,11
Tuesday Morning LSP Run,Jersey City Runners,https://www.meetup.com/jcrunners/events/275722746,3,https://www.google.com/maps/search/api=1&query=40.716812%2C-74.048752,Elizabeth,Jersey City,NJ,426 Jersey Ave,40.7281575,-74.0776417,11
Intermediate  belly dance class  with Sharon,Sharon Fit Belly Dance & Group Fitness Studio,https://www.meetup.com/Sharon-Fit-Belly-Dance-Group-Fitness-Classes/events/275758368,1,https://www.google.com/maps/search/api=1&query=29+Alden+Street+%2C+Cranford%2C+NJ%2C+07016%2C+us,Elizabeth,Cranford,NJ,29 Alden Street ,40.6572982,-74.30487959999999,11
FREE GAME Indoor 5v5 @Socceroof (use promo code ROOF12/ first timers only),JUST PLAY Pickup Soccer in New York,https://www.meetup.com/just-play-soccer/events/275768650,8,https://www.google.com/maps/search/api=1&query=40.650227%2C-74.023570,Elizabeth,Brooklyn,NY,14b 53rd St 3rd floor,40.713944,-73.967876,10
SYSTEM OF COMBAT NJ  every Monday & Friday 7:00 PM,"SYSTEM OF COMBAT, NJ - EXTREME POWER - SIMPLE MOVEMENT",https://www.meetup.com/NJ-RMA-Self-Defence-Group/events/275795951,1,https://www.google.com/maps/search/api=1&query=YM-YWHA+of+Union+County%2C+501+Green+Ln%2C+Union%2C+NJ%2C+07083%2C+us&query_place_id=ChIJ3U9r52Gtw4kRybHFeNFvkv4,Elizabeth,Union,NJ,501 Green Ln,40.697601899999995,-74.26320240000001,11
Monday NIght Introduction to Kokikai Aikido,Aikido Kokikai NYC,https://www.meetup.com/Aikido-Kokikai-NYC/events/275715160,1,https://www.google.com/maps/search/api=1&query=250+Front+St%2C+250+Front+St%2C+New+York%2C+NY%2C+10038%2C+us&query_place_id=ChIJ1cx3UyNawokRCl-NaaDqx-U,Elizabeth,New York,NY,250 Front St,40.707978999999995,-74.001449,10
Evening Tennis,Evening Tennis,https://www.meetup.com/Evening-Tennis/events/275568268,0,https://www.google.com/maps/search/api=1&query=40.728817%2C-74.012199,Elizabeth,New York,NY,92 Hudson River Greenway,40.7476908,-74.0080082,10
ZOOM EVENT: WHY ARE SOME PEOPLE CRUEL,Cafe Philo New York,https://www.meetup.com/New-York-Cafe-Philo/events/275622033,5,https://www.google.com/maps/search/api=1&query=40.704727%2C-74.010640,Elizabeth,New York,NY,10 South William St,40.704803999999996,-74.01039399999999,10
"weekly astronomy / physics, see details section for RSVP info, sometimes cancels","#""AAA.org & Darwin fans!"" Astronomy, Evolution, Science, NYC",https://www.meetup.com/NYC-Evolution-Meetup/events/275687387,3,https://www.google.com/maps/search/api=1&query=40.712784%2C-74.005943,Elizabeth,New York,NY,link in description of event,40.799948,-73.95119,10
Lets meet some wolves ,A little bit of this and a little of that,https://www.meetup.com/A-little-bit-of-this-and-a-little-of-that/events/275427276,26,https://www.google.com/maps/search/api=1&query=89+Mount+Pleasant+Road%2C+Columbia%2C+NJ%2C+07832%2C+us,Elizabeth,Columbia,NJ,89 Mount Pleasant Road,39.6378952,-74.6987704,11
Write-In!,Staten Island Writers,https://www.meetup.com/StatenIsland-Writers/events/275733509,1,https://www.google.com/maps/search/api=1&query=Barnes+%26+Noble%2C+2655+Richmond+Ave+Suite+1590%2C+Staten+Island%2C+NY%2C+10314%2C+us&query_place_id=ChIJCUcr0WRMwokRhT01xPEZBTo,Elizabeth,Staten Island,NY,2655 Richmond Ave Suite 1590,40.5827357,-74.165911,10
"Dismantle Patriarchy Art Contest for Students, deadline 2/28/21",Radical Feminist Activists,https://www.meetup.com/RadFemActivists/events/274910866,1,https://www.google.com/maps/search/api=1&query=New+York%2C+New+York%2C+ny%2C+10001%2C+us,Elizabeth,New York,NY,New York,40.7127281,-74.0060152,10
LGBT Women ,Come Out & Talk LGBT Females Forty & Up,https://www.meetup.com/Come-Out-Talk-LGBT-Females-Forty-Up/events/275240329,2,https://www.google.com/maps/search/api=1&query=600+Ridgewood+Rd%2C+Maplewood%2C+NJ%2C+07040%2C+us,Elizabeth,Maplewood,NJ,600 Ridgewood Rd,40.730753,-74.2826,11
Pride Bowling Night,Staten Island LGBTQ Pride Bowling Meetup,https://www.meetup.com/Staten-Island-LGBTQ-Pride-Bowling-Meetup/events/275337667,1,https://www.google.com/maps/search/api=1&query=1600+Hylan+Boulevard%2C+Staten+Island%2C+NY%2C+us,Elizabeth,Staten Island,NY,1600 Hylan Boulevard,40.589605,-74.089378,10
Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,https://www.meetup.com/bisexual-nyc/events/275652731,4,https://www.google.com/maps/search/api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,Elizabeth,New York,NY,Virtual Online Meeting,42.81143,-76.879806,10
Mnemophrenia by Eirini Konstantinidou,Oddball Cinema,https://www.meetup.com/Oddball-Cinema/events/274644312,4,https://www.google.com/maps/search/api=1&query=40.713417%2C-74.011930,Elizabeth,New York,NY,250 Greenwich St Floor 46,40.7134054,-74.012074,10
Shamanic Healing Support Group / Circle,Shamanic Healing Support Circle,https://www.meetup.com/Shamanic-Healing-Support-Circle/events/275778195,1,https://www.google.com/maps/search/api=1&query=40.651207%2C-74.011192,Elizabeth,Brooklyn,NY,3rd Ave,40.686018,-73.9802323,10
Tuesday Evening Bible Study (Newport),Bible Study on Deeper Questions,https://www.meetup.com/ChristianityOriginal/events/275735701,1,https://www.google.com/maps/search/api=1&query=40.727287%2C-74.034660,Elizabeth,Jersey City,NJ,535 Washington Blvd. ,40.730651,-74.034539,11
Weekly Weds Figure Drawing- 1/5/10/20 minute poses!,Jersey City Artists,https://www.meetup.com/Jersey-City-Artists/events/275733289,2,https://www.google.com/maps/search/api=1&query=29+McWilliams+Pl.%2C+Jersey+City%2C+NJ%2C+us,Elizabeth,Jersey City,NJ,29 McWilliams Pl.,40.727627000000005,-74.044072,11
FUNdamentals of Foxtrot/Cha Cha - All Levels Welcome,"Jersey City Dancing - Ballroom, Latin, Swing, Tango & More!",https://www.meetup.com/jerseycityballroom/events/275779840,1,https://www.google.com/maps/search/api=1&query=40.726357%2C-74.050415,Elizabeth,Jersey City,NJ,"189 Brunswick St, 3rd Floor",40.723147,-74.042526,11
In person Sensual Bachata ,"Bachata in TRI-STATE AREA (LI, NJ, NY, CT)",https://www.meetup.com/NYC-Bachata-Meet-Up-Bachata-New-York-City/events/275793305,1,https://www.google.com/maps/search/api=1&query=40.736469%2C-74.035339,Elizabeth,Hoboken,NJ,300 Observer Hwy,40.736194,-74.035038,11
Bayonne Bridge Singles Dog Walk,Bayonne Singles With Four Pawed Pals,https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,2,https://www.google.com/maps/search/api=1&query=40.652687%2C-74.135208,Elizabeth,Bayonne,NJ,185 John F. Kennedy Blvd,40.6521283,-74.13546219999999,11
Rockin' Knitters -  Virtual meetings until further notice,Rockin' Knitters  Meetup Group,https://www.meetup.com/Rockinknitters-Meetup-Group/events/275229619,6,https://www.google.com/maps/search/api=1&query=40.696686%2C-74.268845,Elizabeth,Union,NJ,1023 Stuyvesant Ave,40.696298299999995,-74.27050759999999,11
[ONLINE] Topics TBD; Presidential transition; Union@Google.com,Current Events Coffee - NYC,https://www.meetup.com/Current-Events-Coffee/events/275393093,14,https://www.google.com/maps/search/api=1&query=40.699646%2C-74.041466,Elizabeth,New York,NY,Internet,42.7454364,-73.7592017,10
Sip.Create.SingYourHeartOut,Sip & Socialize,https://www.meetup.com/SIP-SHOP-AND-SOCIALIZE/events/264868497,24,https://www.google.com/maps/search/api=1&query=IRVING+ST%2C+Rahway%2C+NJ%2C+us,Elizabeth,Rahway,NJ,IRVING ST,40.6127726,-74.2771645,11
"Winter Hike Series: Hudson River Greenway, Battery Park to Riverside Park ",PLACES NYC,https://www.meetup.com/placesnyc/events/275538899,53,https://www.google.com/maps/search/api=1&query=40.711903%2C-74.014694,Elizabeth,New York,NY,Hudson River Greenway,40.7861275,-73.9846061,10
Chess Meetup!  - Play Hoboken! ,"Coffee, Beer and Chess - Jersey City/Hoboken",https://www.meetup.com/jerseychess/events/275648165,4,https://www.google.com/maps/search/api=1&query=40.750076%2C-74.032990,Elizabeth,Hoboken,NJ,1012 Grand St,40.7433066,-74.0323752,11
UNDERGROUND NEW YORK CITY  (Private Group Tour),"The New York City Social Group (20,000+ members!)",https://www.meetup.com/NYC-Social/events/268950829,5,https://www.google.com/maps/search/api=1&query=40.711586%2C-74.006680,Elizabeth,New York,NY,38 Park Row #4,40.7116774,-74.0065372,10
"Come Dance With Lynn Country Dancing at the Am. Legion, Millville, NJ is on HOLD",Millville Line Dancing Meetup,https://www.meetup.com/Millville-Line-Dancing-Meetup/events/275779306,2,https://www.google.com/maps/search/api=1&query=39.398376%2C-75.040581,Vineland,Millville,NJ,220 Buck St,39.397492,-75.039813,13
SCUBA Discovery Experience,NJ  Scuba Meetup Group,https://www.meetup.com/scuba-nj/events/275651699,5,https://www.google.com/maps/search/api=1&query=40.872900%2C-74.089140,Clifton,Lodi,NJ,460 Passaic Avenue,40.8589384,-74.1110604,14
Nitrox Diver Course,NJ Warren Scuba Group,https://www.meetup.com/Scuba-Divers-Travel-Network-SDTN/events/275158311,1,https://www.google.com/maps/search/api=1&query=40.872580%2C-74.089320,Clifton,Lodi,NJ,460 Passaic Avenue,40.8589384,-74.1110604,14
Eagle Rock Reservation bring a newbie beginner 4-5 miles,Trail Shrinks,https://www.meetup.com/trailshrinks/events/275798719,24,https://www.google.com/maps/search/api=1&query=40.810840%2C-74.234490,Clifton,West Orange,NJ,Crest Dr,40.80339420000001,-74.2382416,14
"Newark Community Cycling Group Ride. This is a non-drop ride, discover NEWARK ",Outdoor Adventure Sports,https://www.meetup.com/outdooradventuresports/events/275756314,1,https://www.google.com/maps/search/api=1&query=14+Rector+Street%2C+Newark%2C+nj%2C+07102%2C+us,Clifton,Newark,NJ,14 Rector Street,40.740752,-74.168407,14
West Orange Breastfeeding Support Group,West Orange New Moms Meetup,https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275746658,1,https://www.google.com/maps/search/api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8,Clifton,West Orange,NJ,253 Main St,40.798711299999994,-74.2390353,14
Prenatal Yoga and Meditation,West Orange Pregnancy Meetup,https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275737290,1,https://www.google.com/maps/search/api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8,Clifton,West Orange,NJ,253 Main St,40.798711299999994,-74.2390353,14
Relationship Boot Camp,"Relationship Boot Camp in Ridgewood, NJ",https://www.meetup.com/relationship-boot-camp-support-group-in-ridgewood-nj/events/275056117,3,https://www.google.com/maps/search/api=1&query=40.977993%2C-74.112340,Clifton,Ridgewood,NJ,14 Hope Street,40.978047,-74.11216,14
Experience Pranic Healing and Meditation on Twin Hearts,Meditation on Twin Hearts,https://www.meetup.com/meetup-group-ZVKtzOVt/events/275758899,2,https://www.google.com/maps/search/api=1&query=420+Valley+Brook+Avenue%2C+Lyndhurst+07071%2C+Lyndhurst%2C+NJ%2C+us,Clifton,Lyndhurst,NJ,"420 Valley Brook Avenue, Lyndhurst 07071",40.8094,-74.1245,14
Kundalini Yoga and Meditation,Montclair NJ Kundalini Yoga and Meditation Meetup Group,https://www.meetup.com/Montclair-NJ-Kundalini-Yoga-and-Meditation-Meetup-Group/events/275726675,1,https://www.google.com/maps/search/api=1&query=40.821861%2C-74.219841,Clifton,Montclair,NJ,127 Valley Road,40.8164458,-74.2210643,14
Eagle Rock Reservation,Let's Walk!!,https://www.meetup.com/Lets-WalkProgram/events/275255298,5,https://www.google.com/maps/search/api=1&query=40.802940%2C-74.247757,Clifton,West Orange,NJ,Prospect & Eagle Rock Ave,40.786867,-74.23184499999999,14
Spring Co-ed Sand Volleyball Leagues Forming Now,NJPlaySports,https://www.meetup.com/njplaysports/events/275714654,1,https://www.google.com/maps/search/api=1&query=40.911366%2C-74.223923,Clifton,Totowa,NJ,754 Totowa Rd,40.8955159,-74.23212209999998,14
Sunday Run - Tenafly - meet Federico,Palisades Running Club,https://www.meetup.com/Palisades-Running-Club/events/275426510,9,https://www.google.com/maps/search/api=1&query=40.928574%2C-73.970856,Clifton,tenafly,NJ,Jefferson and virgiinia street ,40.930454,-73.971203,14
