id,state,city,event_name,group_name,attendees,lat,lng,population,venue_event_link,event_state,event_city,event_street,Google_Map_Link,event_lat,event_lng,address
424,NJ,Elizabeth,Winter pool session,New York Kayak Polo,7,40.6657,-74.1912,129216,https://www.meetup.com/NYkayakpolo/events/275524265,NJ,Jersey City,870 Montgomery St,https://www.google.com/maps/search/?api=1&query=40.727726%2C-74.073105,40.726563,-74.070814,"""870 Montgomery St,Jersey City,NJ"""
426,NJ,Elizabeth,Hoopdance Open Level,Cranford NJ  Hoop dance for fun and fitness,1,40.6657,-74.1912,129216,https://www.meetup.com/Cranford-NJ-Hoop-dance-exercise-class-for-fun-and-fitness/events/275756225,NJ,Cranford,29 Alden Street ,https://www.google.com/maps/search/?api=1&query=40.656704%2C-74.304276,40.6572982,-74.3048796,"""29 Alden Street ,Cranford,NJ"""
427,NJ,Elizabeth,Tuesday Morning LSP Run,Jersey City Runners,3,40.6657,-74.1912,129216,https://www.meetup.com/jcrunners/events/275722746,NJ,Jersey City,426 Jersey Ave,https://www.google.com/maps/search/?api=1&query=40.716812%2C-74.048752,40.7281575,-74.0776417,"""426 Jersey Ave,Jersey City,NJ"""
428,NJ,Elizabeth,Intermediate  belly dance class  with Sharon,Sharon Fit Belly Dance & Group Fitness Studio,1,40.6657,-74.1912,129216,https://www.meetup.com/Sharon-Fit-Belly-Dance-Group-Fitness-Classes/events/275758368,NJ,Cranford,29 Alden Street ,https://www.google.com/maps/search/?api=1&query=29+Alden+Street+%2C+Cranford%2C+NJ%2C+07016%2C+us,40.6572982,-74.3048796,"""29 Alden Street ,Cranford,NJ"""
430,NJ,Elizabeth,FREE GAME⚽️ Indoor 5v5 @Socceroof (use promo code ROOF12/ first timers only),JUST PLAY Pickup Soccer in New York,8,40.6657,-74.1912,129216,https://www.meetup.com/just-play-soccer/events/275768650,NY,Brooklyn,14b 53rd St 3rd floor,https://www.google.com/maps/search/?api=1&query=40.650227%2C-74.023570,40.713944,-73.967876,"""14b 53rd St 3rd floor,Brooklyn,NY"""
431,NJ,Elizabeth,SYSTEM OF COMBAT NJ  every Monday & Friday 7:00 PM,"SYSTEM OF COMBAT, NJ - EXTREME POWER - SIMPLE MOVEMENT",1,40.6657,-74.1912,129216,https://www.meetup.com/NJ-RMA-Self-Defence-Group/events/275795951,NJ,Union,501 Green Ln,https://www.google.com/maps/search/?api=1&query=YM-YWHA+of+Union+County%2C+501+Green+Ln%2C+Union%2C+NJ%2C+07083%2C+us&query_place_id=ChIJ3U9r52Gtw4kRybHFeNFvkv4,40.6976019,-74.2632024,"""501 Green Ln,Union,NJ"""
432,NJ,Elizabeth,Monday NIght Introduction to Kokikai Aikido,Aikido Kokikai NYC,1,40.6657,-74.1912,129216,https://www.meetup.com/Aikido-Kokikai-NYC/events/275715160,NY,New York,250 Front St,https://www.google.com/maps/search/?api=1&query=250+Front+St%2C+250+Front+St%2C+New+York%2C+NY%2C+10038%2C+us&query_place_id=ChIJ1cx3UyNawokRCl-NaaDqx-U,40.707979,-74.001449,"""250 Front St,New York,NY"""
433,NJ,Elizabeth,Evening Tennis,Evening Tennis,0,40.6657,-74.1912,129216,https://www.meetup.com/Evening-Tennis/events/275568268,NY,New York,92 Hudson River Greenway,https://www.google.com/maps/search/?api=1&query=40.728817%2C-74.012199,40.7476908,-74.0080082,"""92 Hudson River Greenway,New York,NY"""
434,NJ,Elizabeth,ZOOM EVENT: WHY ARE SOME PEOPLE CRUEL?,Cafe Philo New York,5,40.6657,-74.1912,129216,https://www.meetup.com/New-York-Cafe-Philo/events/275622033,NY,New York,10 South William St,https://www.google.com/maps/search/?api=1&query=40.704727%2C-74.010640,40.704804,-74.010394,"""10 South William St,New York,NY"""
435,NJ,Elizabeth,"weekly astronomy / physics, see details section for RSVP info, sometimes cancels","#""AAA.org & Darwin fans!"" Astronomy, Evolution, Science, NYC",3,40.6657,-74.1912,129216,https://www.meetup.com/NYC-Evolution-Meetup/events/275687387,NY,New York,link in description of event,https://www.google.com/maps/search/?api=1&query=40.712784%2C-74.005943,40.799948,-73.95119,"""link in description of event,New York,NY"""
437,NJ,Elizabeth,Let’s meet some wolves ,A little bit of this and a little of that,26,40.6657,-74.1912,129216,https://www.meetup.com/A-little-bit-of-this-and-a-little-of-that/events/275427276,NJ,Columbia,89 Mount Pleasant Road,https://www.google.com/maps/search/?api=1&query=89+Mount+Pleasant+Road%2C+Columbia%2C+NJ%2C+07832%2C+us,39.6378952,-74.6987704,"""89 Mount Pleasant Road,Columbia,NJ"""
439,NJ,Elizabeth,Write-In!,Staten Island Writers,1,40.6657,-74.1912,129216,https://www.meetup.com/StatenIsland-Writers/events/275733509,NY,Staten Island,2655 Richmond Ave Suite 1590,https://www.google.com/maps/search/?api=1&query=Barnes+%26+Noble%2C+2655+Richmond+Ave+Suite+1590%2C+Staten+Island%2C+NY%2C+10314%2C+us&query_place_id=ChIJCUcr0WRMwokRhT01xPEZBTo,40.5827357,-74.165911,"""2655 Richmond Ave Suite 1590,Staten Island,NY"""
442,NJ,Elizabeth,"Dismantle Patriarchy Art Contest for Students, deadline 2/28/21",Radical Feminist Activists,1,40.6657,-74.1912,129216,https://www.meetup.com/RadFemActivists/events/274910866,NY,New York,New York,https://www.google.com/maps/search/?api=1&query=New+York%2C+New+York%2C+ny%2C+10001%2C+us,40.7127281,-74.0060152,"""New York,New York,NY"""
445,NJ,Elizabeth,LGBT Women ,Come Out & Talk LGBT Females Forty & Up,2,40.6657,-74.1912,129216,https://www.meetup.com/Come-Out-Talk-LGBT-Females-Forty-Up/events/275240329,NJ,Maplewood,600 Ridgewood Rd,https://www.google.com/maps/search/?api=1&query=600+Ridgewood+Rd%2C+Maplewood%2C+NJ%2C+07040%2C+us,40.730753,-74.2826,"""600 Ridgewood Rd,Maplewood,NJ"""
446,NJ,Elizabeth,Pride Bowling Night,Staten Island LGBTQ Pride Bowling Meetup,1,40.6657,-74.1912,129216,https://www.meetup.com/Staten-Island-LGBTQ-Pride-Bowling-Meetup/events/275337667,NY,Staten Island,1600 Hylan Boulevard,https://www.google.com/maps/search/?api=1&query=1600+Hylan+Boulevard%2C+Staten+Island%2C+NY%2C+us,40.589605,-74.089378,"""1600 Hylan Boulevard,Staten Island,NY"""
447,NJ,Elizabeth,Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,4,40.6657,-74.1912,129216,https://www.meetup.com/bisexual-nyc/events/275652731,NY,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,42.81143,-76.879806,"""Virtual Online Meeting,New York,NY"""
448,NJ,Elizabeth,Mnemophrenia by Eirini Konstantinidou,Oddball Cinema,4,40.6657,-74.1912,129216,https://www.meetup.com/Oddball-Cinema/events/274644312,NY,New York,250 Greenwich St Floor 46,https://www.google.com/maps/search/?api=1&query=40.713417%2C-74.011930,40.7134054,-74.012074,"""250 Greenwich St Floor 46,New York,NY"""
449,NJ,Elizabeth,Shamanic Healing Support Group / Circle,Shamanic Healing Support Circle,1,40.6657,-74.1912,129216,https://www.meetup.com/Shamanic-Healing-Support-Circle/events/275778195,NY,Brooklyn,3rd Ave,https://www.google.com/maps/search/?api=1&query=40.651207%2C-74.011192,40.686018,-73.9802323,"""3rd Ave,Brooklyn,NY"""
450,NJ,Elizabeth,Tuesday Evening Bible Study (Newport),Bible Study on Deeper Questions,1,40.6657,-74.1912,129216,https://www.meetup.com/ChristianityOriginal/events/275735701,NJ,Jersey City,535 Washington Blvd. ,https://www.google.com/maps/search/?api=1&query=40.727287%2C-74.034660,40.730651,-74.034539,"""535 Washington Blvd. ,Jersey City,NJ"""
452,NJ,Elizabeth,Weekly Weds Figure Drawing- 1/5/10/20 minute poses!,Jersey City Artists,2,40.6657,-74.1912,129216,https://www.meetup.com/Jersey-City-Artists/events/275733289,NJ,Jersey City,29 McWilliams Pl.,https://www.google.com/maps/search/?api=1&query=29+McWilliams+Pl.%2C+Jersey+City%2C+NJ%2C+us,40.727627,-74.044072,"""29 McWilliams Pl.,Jersey City,NJ"""
454,NJ,Elizabeth,FUNdamentals of Foxtrot/Cha Cha - All Levels Welcome,"Jersey City Dancing - Ballroom, Latin, Swing, Tango & More!",1,40.6657,-74.1912,129216,https://www.meetup.com/jerseycityballroom/events/275779840,NJ,Jersey City,"189 Brunswick St, 3rd Floor",https://www.google.com/maps/search/?api=1&query=40.726357%2C-74.050415,40.723147,-74.042526,"""189 Brunswick St, 3rd Floor,Jersey City,NJ"""
456,NJ,Elizabeth,In person Sensual Bachata ,"Bachata in TRI-STATE AREA (LI, NJ, NY, CT)",1,40.6657,-74.1912,129216,https://www.meetup.com/NYC-Bachata-Meet-Up-Bachata-New-York-City/events/275793305,NJ,Hoboken,300 Observer Hwy,https://www.google.com/maps/search/?api=1&query=40.736469%2C-74.035339,40.736194,-74.035038,"""300 Observer Hwy,Hoboken,NJ"""
457,NJ,Elizabeth,Bayonne Bridge Singles Dog Walk,Bayonne Singles With Four Pawed Pals,2,40.6657,-74.1912,129216,https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,NJ,Bayonne,185 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=40.652687%2C-74.135208,40.6521283,-74.1354622,"""185 John F. Kennedy Blvd,Bayonne,NJ"""
458,NJ,Elizabeth,Rockin' Knitters -  Virtual meetings until further notice,Rockin' Knitters  Meetup Group,6,40.6657,-74.1912,129216,https://www.meetup.com/Rockinknitters-Meetup-Group/events/275229619,NJ,Union,1023 Stuyvesant Ave,https://www.google.com/maps/search/?api=1&query=40.696686%2C-74.268845,40.6962983,-74.2705076,"""1023 Stuyvesant Ave,Union,NJ"""
459,NJ,Elizabeth,[ONLINE] Topics TBD; Presidential transition; Union@Google.com,Current Events Coffee - NYC,14,40.6657,-74.1912,129216,https://www.meetup.com/Current-Events-Coffee/events/275393093,NY,New York,Internet,https://www.google.com/maps/search/?api=1&query=40.699646%2C-74.041466,42.7454364,-73.7592017,"""Internet,New York,NY"""
460,NJ,Elizabeth,Sip.Create.SingYourHeartOut,Sip & Socialize,24,40.6657,-74.1912,129216,https://www.meetup.com/SIP-SHOP-AND-SOCIALIZE/events/264868497,NJ,Rahway,IRVING ST,https://www.google.com/maps/search/?api=1&query=IRVING+ST%2C+Rahway%2C+NJ%2C+us,40.6127726,-74.2771645,"""IRVING ST,Rahway,NJ"""
461,NJ,Elizabeth,"Winter Hike Series: Hudson River Greenway, Battery Park to Riverside Park ",PLACES NYC,53,40.6657,-74.1912,129216,https://www.meetup.com/placesnyc/events/275538899,NY,New York,Hudson River Greenway,https://www.google.com/maps/search/?api=1&query=40.711903%2C-74.014694,40.7861275,-73.9846061,"""Hudson River Greenway,New York,NY"""
462,NJ,Elizabeth,Chess Meetup!  - Play Hoboken! ,"Coffee, Beer and Chess - Jersey City/Hoboken",4,40.6657,-74.1912,129216,https://www.meetup.com/jerseychess/events/275648165,NJ,Hoboken,1012 Grand St,https://www.google.com/maps/search/?api=1&query=40.750076%2C-74.032990,40.7433066,-74.0323752,"""1012 Grand St,Hoboken,NJ"""
463,NJ,Elizabeth,UNDERGROUND NEW YORK CITY  (Private Group Tour),"The New York City Social Group (20,000+ members!)",5,40.6657,-74.1912,129216,https://www.meetup.com/NYC-Social/events/268950829,NY,New York,38 Park Row #4,https://www.google.com/maps/search/?api=1&query=40.711586%2C-74.006680,40.7116774,-74.0065372,"""38 Park Row #4,New York,NY"""
464,NJ,Vineland,"Come Dance With Lynn Country Dancing at the Am. Legion, Millville, NJ is on HOLD",Millville Line Dancing Meetup,2,39.4653,-74.9981,93239,https://www.meetup.com/Millville-Line-Dancing-Meetup/events/275779306,NJ,Millville,220 Buck St,https://www.google.com/maps/search/?api=1&query=39.398376%2C-75.040581,39.397492,-75.039813,"""220 Buck St,Millville,NJ"""
465,NJ,Clifton,SCUBA Discovery Experience,NJ  Scuba Meetup Group,5,40.8631,-74.1575,85052,https://www.meetup.com/scuba-nj/events/275651699,NJ,Lodi,460 Passaic Avenue,https://www.google.com/maps/search/?api=1&query=40.872900%2C-74.089140,40.8589384,-74.1110604,"""460 Passaic Avenue,Lodi,NJ"""
466,NJ,Clifton,Nitrox Diver Course,NJ Warren Scuba Group,1,40.8631,-74.1575,85052,https://www.meetup.com/Scuba-Divers-Travel-Network-SDTN/events/275158311,NJ,Lodi,460 Passaic Avenue,https://www.google.com/maps/search/?api=1&query=40.872580%2C-74.089320,40.8589384,-74.1110604,"""460 Passaic Avenue,Lodi,NJ"""
468,NJ,Clifton,Eagle Rock Reservation bring a newbie beginner 4-5 miles,Trail Shrinks,24,40.8631,-74.1575,85052,https://www.meetup.com/trailshrinks/events/275798719,NJ,West Orange,Crest Dr,https://www.google.com/maps/search/?api=1&query=40.810840%2C-74.234490,40.8033942,-74.2382416,"""Crest Dr,West Orange,NJ"""
469,NJ,Clifton,"Newark Community Cycling Group Ride. This is a non-drop ride, discover NEWARK ",Outdoor Adventure Sports,1,40.8631,-74.1575,85052,https://www.meetup.com/outdooradventuresports/events/275756314,NJ,Newark,14 Rector Street,https://www.google.com/maps/search/?api=1&query=14+Rector+Street%2C+Newark%2C+nj%2C+07102%2C+us,40.740752,-74.168407,"""14 Rector Street,Newark,NJ"""
471,NJ,Clifton,West Orange Breastfeeding Support Group,West Orange New Moms Meetup,1,40.8631,-74.1575,85052,https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275746658,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8,40.7987113,-74.2390353,"""253 Main St,West Orange,NJ"""
472,NJ,Clifton,Prenatal Yoga and Meditation,West Orange Pregnancy Meetup,1,40.8631,-74.1575,85052,https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275737290,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8,40.7987113,-74.2390353,"""253 Main St,West Orange,NJ"""
473,NJ,Clifton,Relationship Boot Camp,"Relationship Boot Camp in Ridgewood, NJ",3,40.8631,-74.1575,85052,https://www.meetup.com/relationship-boot-camp-support-group-in-ridgewood-nj/events/275056117,NJ,Ridgewood,14 Hope Street,https://www.google.com/maps/search/?api=1&query=40.977993%2C-74.112340,40.978047,-74.11216,"""14 Hope Street,Ridgewood,NJ"""
475,NJ,Clifton,Experience Pranic Healing and Meditation on Twin Hearts,Meditation on Twin Hearts,2,40.8631,-74.1575,85052,https://www.meetup.com/meetup-group-ZVKtzOVt/events/275758899,NJ,Lyndhurst,"420 Valley Brook Avenue, Lyndhurst 07071",https://www.google.com/maps/search/?api=1&query=420+Valley+Brook+Avenue%2C+Lyndhurst+07071%2C+Lyndhurst%2C+NJ%2C+us,40.8094,-74.1245,"""420 Valley Brook Avenue, Lyndhurst 07071,Lyndhurst,NJ"""
476,NJ,Clifton,Kundalini Yoga and Meditation,Montclair NJ Kundalini Yoga and Meditation Meetup Group,1,40.8631,-74.1575,85052,https://www.meetup.com/Montclair-NJ-Kundalini-Yoga-and-Meditation-Meetup-Group/events/275726675,NJ,Montclair,127 Valley Road,https://www.google.com/maps/search/?api=1&query=40.821861%2C-74.219841,40.8164458,-74.2210643,"""127 Valley Road,Montclair,NJ"""
478,NJ,Clifton,Eagle Rock Reservation,Let's Walk!!,5,40.8631,-74.1575,85052,https://www.meetup.com/Lets-WalkProgram/events/275255298,NJ,West Orange,Prospect & Eagle Rock Ave,https://www.google.com/maps/search/?api=1&query=40.802940%2C-74.247757,40.786867,-74.231845,"""Prospect & Eagle Rock Ave,West Orange,NJ"""
479,NJ,Clifton,Spring Co-ed Sand Volleyball Leagues Forming Now,NJPlaySports,1,40.8631,-74.1575,85052,https://www.meetup.com/njplaysports/events/275714654,NJ,Totowa,754 Totowa Rd,https://www.google.com/maps/search/?api=1&query=40.911366%2C-74.223923,40.8955159,-74.2321221,"""754 Totowa Rd,Totowa,NJ"""
480,NJ,Clifton,Sunday Run - Tenafly - meet Federico,Palisades Running Club,9,40.8631,-74.1575,85052,https://www.meetup.com/Palisades-Running-Club/events/275426510,NJ,tenafly,Jefferson and virgiinia street ,https://www.google.com/maps/search/?api=1&query=40.928574%2C-73.970856,40.930454,-73.971203,"""Jefferson and virgiinia street ,tenafly,NJ"""
482,NJ,Clifton,Sunday Tennis At Tiger,Tennis Buffs Meetup Group,1,40.8631,-74.1575,85052,https://www.meetup.com/tennis-354/events/275784079,NJ,West Caldwell,42 Fairfield Place,https://www.google.com/maps/search/?api=1&query=42+Fairfield+Place%2C+West+Caldwell%2C+NJ%2C+07006%2C+us,40.867304,-74.292023,"""42 Fairfield Place,West Caldwell,NJ"""
483,NJ,Clifton,Socrates Cafe,"Socrates Cafe of Teaneck, NJ",5,40.8631,-74.1575,85052,https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888088%2C-74.026237,40.8976,-74.01597,"""687 Larch Ave,Teaneck,NJ"""
484,NJ,Clifton,Virtual Hiring Event,Bergen Community College Education and Events,1,40.8631,-74.1575,85052,https://www.meetup.com/Bergen-Community-College-Education-and-Events/events/275611670,NJ,Paramus,400 Paramus Rd,https://www.google.com/maps/search/?api=1&query=Bergen+Community+College%2C+400+Paramus+Rd%2C+Paramus%2C+NJ%2C+07652%2C+us&query_place_id=ChIJZwh91yL7wokRGaHKfmSoAqs,40.9177891,-74.0725437,"""400 Paramus Rd,Paramus,NJ"""
486,NJ,Clifton,Raise Funds & Spirits! Lincoln Day Dinner 2021,Dennis Prager Fan Club,1,40.8631,-74.1575,85052,https://www.meetup.com/dennis-prager-fan-club/events/275773533,NJ,Fairfield,118 US-46,https://www.google.com/maps/search/?api=1&query=40.869053%2C-74.307460,40.2050878,-74.2135004,"""118 US-46,Fairfield,NJ"""
488,NJ,Clifton,Free Poker Thursday- Blvd Bar & Grill - $25 Gift Certificate & More!,WorldFreePoker.com,1,40.8631,-74.1575,85052,https://www.meetup.com/worldfreepoker/events/275779318,NJ,Elmwood Park,401 Boulevard,https://www.google.com/maps/search/?api=1&query=40.904423%2C-74.118065,40.914049,-74.1244709,"""401 Boulevard,Elmwood Park,NJ"""
489,NJ,Clifton,Helix eSports Fortnite Friday - Squads Tournament ,Fortnite Friday Zone Wars NYC/NJ,1,40.8631,-74.1575,85052,https://www.meetup.com/Fortnite-NYC-NJ-Zone-Wars/events/275796010,NJ,North Bergen,3167 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=Helix+eSports+North+Bergen%2C+3167+John+F.+Kennedy+Blvd%2C+North+Bergen%2C+NJ%2C+07047%2C+us&query_place_id=ChIJOXjOj59XwokRB9sLlJpqFTY,40.775182,-74.032284,"""3167 John F. Kennedy Blvd,North Bergen,NJ"""
490,NJ,Clifton,Conversemos (Let's Talk),The Ethical Culture Society of Bergen County,5,40.8631,-74.1575,85052,https://www.meetup.com/EthicalFocus/events/275399209,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888090%2C-74.026240,40.8976,-74.01597,"""687 Larch Ave,Teaneck,NJ"""
493,NJ,Clifton,Meditation/book reading/discussion ,New Jersey Center for Inquiry into Spiritual Awakening,1,40.8631,-74.1575,85052,https://www.meetup.com/Center-for-Inquiry-into-Awakening-New-Jersey/events/275787186,NJ,Upper Montclair,Bellevue avenue,https://www.google.com/maps/search/?api=1&query=Bellevue+avenue%2C+Upper+Montclair%2C+NJ%2C+us,40.841337,-74.209114,"""Bellevue avenue,Upper Montclair,NJ"""
494,NJ,Clifton,Public Conference in English,A.I.G.A. American Institute of Gnostic Anthropology,2,40.8631,-74.1575,85052,https://www.meetup.com/A-I-G-A-American-Institute-of-Gnostic-Anthropology/events/275664323,NJ,UNION CITY,507 43RD TS. 7th floor,https://www.google.com/maps/search/?api=1&query=507+43RD+TS.+7th+floor%2C+UNION+CITY%2C+nj%2C+07087%2C+us,40.756548,-74.039673,"""507 43RD TS. 7th floor,UNION CITY,NJ"""
495,NJ,Clifton,2021 MEDIUMSHIP TRAINING PROGRAM - YEAR 1 COURSE (see dates in description),Inner Spiritual Center Meetup,1,40.8631,-74.1575,85052,https://www.meetup.com/Inner-Spiritual-Center-Meetup/events/271847355,NJ,Fairfield,333A Route 46 West Suite 255,https://www.google.com/maps/search/?api=1&query=40.880180%2C-74.296135,40.879828,-74.29535,"""333A Route 46 West Suite 255,Fairfield,NJ"""
496,NJ,Clifton,BYOB PAINT NIGHT ,Art Parties and Art Therapy,1,40.8631,-74.1575,85052,https://www.meetup.com/fairview-art-therapy-meetup-group/events/275774394,NJ,Fairview,394 Walker St,https://www.google.com/maps/search/?api=1&query=40.817436%2C-73.996670,39.3742152,-75.1033108,"""394 Walker St,Fairview,NJ"""
497,NJ,Clifton,Daytime Ballroom Social,The New York Ballroom Dance Meetup,1,40.8631,-74.1575,85052,https://www.meetup.com/ny-ballroom-dance/events/275726732,NJ,Nutley,7 High St,https://www.google.com/maps/search/?api=1&query=Starlight+Dance+Center%2C+7+High+St%2C+Nutley%2C+NJ%2C+07110%2C+us&query_place_id=ChIJozXc0mX_wokRFtJd-Zo17q0,40.8223223,-74.1598663,"""7 High St,Nutley,NJ"""
499,NJ,Clifton,Tango Lessons first 2 Free! with Jon Tariq's available for Tango lesson in NJ,Tango Date NYC,1,40.8631,-74.1575,85052,https://www.meetup.com/Tango-Date-NYC/events/275748706,NJ,Paramus,54 S Farview Ave,https://www.google.com/maps/search/?api=1&query=Paramus+Fire+Dept+Company+4%2C+54+S+Farview+Ave%2C+Paramus%2C+NJ%2C+07652%2C+us&query_place_id=ChIJkXs371H6wokRqjgKf_KmGGk,40.916282,-74.069991,"""54 S Farview Ave,Paramus,NJ"""
