state,city,category,event_name,group_name,attendees,event_link,lat,lng,population
NJ,Hoboken,Outdoors & Adventure,Monthly meeting and Trip planning,New York Caving Meetup Group,6,https://www.meetup.com/New-York-Cavers/events/275376807,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,GV Hoboken Climbing Session,Hudson County Indoor Rock Climbing,3,https://www.meetup.com/hudson-county-indoor-rock-climbing/events/275892333,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,Kite Drinks NYC,NYC Kiteboarding,3,https://www.meetup.com/NYCKiteboarding/events/275786860,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,"First Sunday of the month, a joint walk with Everwalk (may use for Kennedy50)",FreeWalkers,4,https://www.meetup.com/FreeWalkers/events/275895708,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,Volunteer Trip - Paddle North - 6 mile round trip,Hoboken Cove Community Boathouse,3,https://www.meetup.com/Hoboken-Cove-Community-Boathouse/events/275865290,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,Hudson Walkway Loop/Reese Park Social Distancing 6 Mile Hike/Walk,"New York Hikes, Happy Hours & Outdoor Adventures",2,https://www.meetup.com/New-York-Hikes-Happy-Hours-and-Outdoor-Adventures/events/275555724,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,New Year Winter Hike and Bonfire: Level 4,SINGLES TRAVEL AND ADVENTURE!,2,https://www.meetup.com/SINGLES-TRAVEL-AND-ADVENTURE/events/275696667,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,Snow-Shoeing Adventure,Outsiders NY,3,https://www.meetup.com/Outsiders-NY/events/275732322,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,Two Wheel Tuesday @ Skyline Drive-In,NYC Motorcycle Meetup,1,https://www.meetup.com/NYC-Motorcycle-Meetup/events/275872879,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,"Newark Community Cycling Group Ride. This is a non-drop ride, discover NEWARK ",Outdoor Adventure Sports,1,https://www.meetup.com/outdooradventuresports/events/275895919,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,SCUBA Discovery Experience,NJ  Scuba Meetup Group,5,https://www.meetup.com/scuba-nj/events/275651699,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,Everything has a Silver Lining ,Staten Island Hiking Meetup,3,https://www.meetup.com/Staten-Island-Hiking-Meetup/events/275709345,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,Social Distancing 5 Mile Flushing Meadows Hike & Picnic,The New York Afternoon Hiking Meetup,24,https://www.meetup.com/AfternoonHiking/events/275489061,40.7453,-74.0279,52677
NJ,Hoboken,Outdoors & Adventure,Nitrox Diver Course,NJ Warren Scuba Group,1,https://www.meetup.com/Scuba-Divers-Travel-Network-SDTN/events/275158311,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,VIRTUAL Valentine's Day - Singles Sweat and Mingle - Virtual Speed Dating in NYC,NYC Singles Sweats & Mingle - When Dating meets Fitness,14,https://www.meetup.com/singles-sweats-mingle-when-dating-meets-fitness/events/275617744,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,INDOOR PICK UP SOCCER @ COMPLEX,Soccer @ Complex,10,https://www.meetup.com/soccer-complex/events/275832510,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,2-Mile Fun Run/Jog/Walk,Jersey City Slow AF Run Club,18,https://www.meetup.com/Jersey-City-Slow-AF-Run-Club/events/275521470,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,McCarren United FC @ McCarren Park ,McCarren United FC MeetUp Group,21,https://www.meetup.com/mccarren-united-fc/events/275873047,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Come play tennis and party with us.,Tennis on the Town,5,https://www.meetup.com/Tennis-on-the-Town/events/275432714,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Sunday Soccer (8:00am) at Riverside Park 107/108th,Five Borough Futbol Club (Pick-up Soccer Games),17,https://www.meetup.com/5borofc/events/275808383,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Sunday fun run + brunch*** - Central Park,Not So Serious Running Group NYC - Fun runs!,39,https://www.meetup.com/Not-So-Serious-Running-Group-NYC/events/275803224,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Winter pool session,New York Kayak Polo,8,https://www.meetup.com/NYkayakpolo/events/275703715,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Sunday Morning Co-ed Football Meetup - January 24th,New York Co-ed Flag/Touch Football,11,https://www.meetup.com/NY-Coed-Flag-Football/events/275568531,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,"30min HIIT at Central Park, and Brunch",Outdoor Workouts NYC Meetup Group,18,https://www.meetup.com/Outdoor-Workouts-NYC-Meetup-Group/events/275654039,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Central Park Walk,Upper East Side Walkers!,7,https://www.meetup.com/Upper-East-Side-Evening-Walkers/events/275585554,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,New York Walking Meetup Group for 50 Plus ,New York Walking Meetup Group for 50 Plus,8,https://www.meetup.com/New-York-Walking-Meetup-Group-for-50-Plus/events/275785972,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Everwalk Liberty State Park Loop Walk (FIRST Sunday of the month),EverWalk NJ,8,https://www.meetup.com/EverWalk-NJ/events/275895657,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Football Pickup - Queens,Sunday Football - Queens NY - 2 hand,17,https://www.meetup.com/Sunday-Football-Queens-NY-2-hand/events/275671551,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,NEW TIME @ 7:30AM - Asphalt Green (UPPER EAST SIDE),Feel Good Soccer (Co-ed NYC & Brooklyn),18,https://www.meetup.com/meetup-group-FrXoRXYV/events/275833365,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Sunday Coed Soccer Scrimmage @ DeWitt,Continued Soccer at Pier 25,14,https://www.meetup.com/Soccer-continued-at-Pier-25/events/275808647,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Central Park Easy Ever Walkers -3 miles,Walks Postponed,6,https://www.meetup.com/Central-Park-Easy-EverWalkers/events/275397416,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Monday Speed Workout - East River Track,The Most Informal Running Club Ever (TMIRCE),20,https://www.meetup.com/NYC-Informal-Running-Club-Home-of-TMIRCE-NYC/events/273113226,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,Sunday Morning Run 6-8 Miles (In-Person!),Astoria Runners,6,https://www.meetup.com/astoriarunners/events/275824011,40.7453,-74.0279,52677
NJ,Hoboken,Sports & Fitness,"Badminton in Central Park, Manhattan or Sunset Park, Brooklyn",Brooklyn Outdoor Badminton,3,https://www.meetup.com/Brooklyn-Outdoor-Badminton/events/275789023,40.7453,-74.0279,52677
NJ,Hoboken,Photography,Photography thru The Museum of Modern Art,Michael Downey Photography,3,https://www.meetup.com/MAD-Photo-Excursions/events/275653633,40.7453,-74.0279,52677
NJ,Hoboken,Photography,"Studio & Lighting: Feb 24 - Mar 10, Wednesdays 6:00 PM-9:15 PM. In person.",PhotoManhattan - Photography classes NYC & Free Exhibits,1,https://www.meetup.com/photography-classes-nyc/events/274851102,40.7453,-74.0279,52677
NJ,Hoboken,Music,SHADOW LAST SATURDAYS @ MIST Harlem,"NY Reggae, Dancehall & Soca",4,https://www.meetup.com/NY-Reggae-Dancehall-Things/events/275570385,40.7453,-74.0279,52677
NJ,Hoboken,Music,Learn To Sing Harmony and Enjoy Performing In NYC,Big Apple Chorus,3,https://www.meetup.com/Big-Apple-Chorus/events/275854177,40.7453,-74.0279,52677
NJ,Hoboken,Music,The date WAS MOVED AGAIN!!! Let's work in pairs (writer+musician) PROJECT,NYC Songwriting Meetup,217,https://www.meetup.com/NYC-Songwriting-Meetup/events/239646194,40.7453,-74.0279,52677
NJ,Hoboken,Music,CHUCK WAGON BEE @ THE VIRTUAL ONLINE[😠]AIRTIME BARN DANCE HALL HOUR,Maybelle Carter NYC Women's String Instruments Workshop,1,https://www.meetup.com/MAYBELLE-CARTER-NYC-WOMENS-STRING-INSTRUMENTS-WORKSHOP-R-TM/events/275846492,40.7453,-74.0279,52677
NJ,Hoboken,Music,Thursday Night Weekly Jam  -- 6 to 8pm,JC Studios Music Jam,1,https://www.meetup.com/JC-Studios-Music-Jam/events/275918414,40.7453,-74.0279,52677
NJ,Hoboken,Music,Unique Art,Artists Meetup,2,https://www.meetup.com/Artists-Meetup/events/275865117,40.7453,-74.0279,52677
NJ,Hoboken,Music,Welcome to Social Travelers! ,Social Travelers of New York City,1,https://www.meetup.com/SocialTravelersNYC/events/275873575,40.7453,-74.0279,52677
NJ,Hoboken,Music,Bring your Songs & Sing Live,Recording Artists and Songwriters Team,2,https://www.meetup.com/Recording-Artists-and-Songwriters-Team/events/275274150,40.7453,-74.0279,52677
NJ,Hoboken,Music,UPDATE: SING-ACT-PLAY Private Lessons/Events for Singers/Actors/Instrumentalists,SOMETHING TO SING ABOUT IN NEW YORK,1,https://www.meetup.com/SOMETHING-TO-SING-ABOUT-IN-NEW-YORK/events/275887007,40.7453,-74.0279,52677
NJ,Hoboken,Music,Acoustic Tuesday’s,Acoustic Tuesdays,1,https://www.meetup.com/meetup-group-gncSsqbT/events/275875615,40.7453,-74.0279,52677
NJ,Hoboken,Music,West Village Pub Crawl,NYC Crawl-Stars,1,https://www.meetup.com/Empire-Pub-Crawl-New-York-City/events/275900743,40.7453,-74.0279,52677
NJ,Hoboken,Music,Musician Network & Jam Session,Musician Network & Jam Sessions Meetup,1,https://www.meetup.com/Brooklyn-Jam-Sessions-Meetup/events/275856020,40.7453,-74.0279,52677
NJ,Hoboken,Movements,Regular Meeting,Alternative Banking Group - Occupy Wall Street of NYC,2,https://www.meetup.com/Alternative-Banking-Group-Occupy-Wall-Street-of-NYC/events/275790758,40.7453,-74.0279,52677
NJ,Hoboken,Movements,Rise and Resist Meeting,Rise and Resist,1,https://www.meetup.com/rise-and-resist/events/275876132,40.7453,-74.0279,52677
NJ,Hoboken,Movements,Monthly 350NYC Meeting,350NYC,5,https://www.meetup.com/350-org-New-York/events/275896975,40.7453,-74.0279,52677
NJ,Hoboken,Movements,Monthly Meetup ( Meet others passionate about permaculture and share projects).,The New York Permaculture Meetup,6,https://www.meetup.com/nycpermaculture/events/275771409,40.7453,-74.0279,52677
NJ,Hoboken,Movements,LIVE OPEN NYC DISCUSSION SOCIETY BIWEEKLY MEETING,Online Live NYC Open Discussion Society,1,https://www.meetup.com/ONLINE-LIVE-NYC-OPEN-DISCUSSION-SOCIETY/events/275909971,40.7453,-74.0279,52677
NJ,Hoboken,Movements,"Volunteer with 10,000 PB&Js",Volunteer NYC,2,https://www.meetup.com/volunteernyc/events/275837257,40.7453,-74.0279,52677
NJ,Hoboken,Movements,An-Cap After Work,New York Anarcho-Capitalist Meetup,1,https://www.meetup.com/nycancap/events/275897559,40.7453,-74.0279,52677
NJ,Hoboken,Movements,Brooklyn Permaculture Meetup,Brooklyn Permaculture Meetup,3,https://www.meetup.com/Brooklyn-Permaculture-Meetup/events/275730287,40.7453,-74.0279,52677
NJ,Hoboken,Movements,Bed Stuy Community Patrol Walk,Bed Stuy Community Patrol,1,https://www.meetup.com/bed-stuy-community-patrol/events/275831900,40.7453,-74.0279,52677
NJ,Hoboken,Movements,"Dismantle Patriarchy Art Contest for Students, deadline 2/28/21",Radical Feminist Activists,1,https://www.meetup.com/RadFemActivists/events/274910866,40.7453,-74.0279,52677
NJ,Hoboken,Movements,The Original Drinking Liberally Weekly Thursday Meetup,Drinking Liberally Downtown Brooklyn and NYC,1,https://www.meetup.com/Drinking-Liberally-Downtown-Brooklyn/events/275918383,40.7453,-74.0279,52677
NJ,Hoboken,Movements,Weekly Thursday Meetup,The Original Drinking Liberally NYC,1,https://www.meetup.com/drinkingliberallynyc/events/275918400,40.7453,-74.0279,52677
NJ,Hoboken,Movements,MONTHLY NOnprofit and volunteering networking,NYC Non-Profit Meetup Club (NYCNP),1,https://www.meetup.com/NYCNonprofit/events/275895490,40.7453,-74.0279,52677
NJ,Hoboken,Movements,"thelovemaze.com Singles Walk In Neighborhood Parks, COVID Stress-Relief",Singles by Neighborhood-,2,https://www.meetup.com/Singles-by-Neighborhood/events/275830611,40.7453,-74.0279,52677
NJ,Hoboken,Movements,LES Chapter: Food Distribution,"10,000 PB&Js",1,https://www.meetup.com/10000PBandJs/events/275837258,40.7453,-74.0279,52677
NJ,Hoboken,Movements,Unforgotten in Brooklyn,The Neighbors,0,https://www.meetup.com/The-Neighbors/events/275833828,40.7453,-74.0279,52677
NJ,Hoboken,LGBTQ,Brunch @Blvd Bistro,KINGZ,5,https://www.meetup.com/KINGZ-A-Black-Gay-Collective/events/275806244,40.7453,-74.0279,52677
NJ,Hoboken,LGBTQ,Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,6,https://www.meetup.com/bisexual-nyc/events/275652731,40.7453,-74.0279,52677
NJ,Hoboken,LGBTQ,"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,16,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,40.7453,-74.0279,52677
NJ,Hoboken,LGBTQ,Pre-Vday Sip and Pour: Candle Making Class,AALUSC,1,https://www.meetup.com/AALUSC/events/275834564,40.7453,-74.0279,52677
NJ,Hoboken,LGBTQ,"Book to be discussed: ""The White Guard"" by Mikhail Bulgakov",The Third Monday Gay Men's Book Club,6,https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/275709827,40.7453,-74.0279,52677
NJ,Hoboken,Film,Steele Wool by Frank A. Cappello,Oddball Cinema,1,https://www.meetup.com/Oddball-Cinema/events/275407602,40.7453,-74.0279,52677
NJ,Hoboken,Book Clubs,A Discussion of “Sense & Sensibility” by Jane Austen ,Jane Austen Book Club NYC,10,https://www.meetup.com/jane-austen-book-club-nyc/events/275546658,40.7453,-74.0279,52677
NJ,Hoboken,Book Clubs,Brooklyn Heights Women's Book Club Monthly Meetup,Brooklyn Heights Women's Book Club,2,https://www.meetup.com/Brooklyn-Heights-Book-Club/events/270772307,40.7453,-74.0279,52677
NJ,Hoboken,Book Clubs,Sanskrit Vocab 101 for Kundalini meditation yoga ayurveda by Joshi ,Kundalini Chakra Mindful Meditation Yoga Ayurveda Bookclub,1,https://www.meetup.com/New-York-Meditation-Yoga-Kundalini-Meetup-Group-by-Joshi/events/275836399,40.7453,-74.0279,52677
NJ,Hoboken,Book Clubs,BROOKLYN Smutty Book Club - ,Brooklyn Smutty Book Club,2,https://www.meetup.com/BROOKLYN-Smutty-Book-Club/events/274809254,40.7453,-74.0279,52677
NJ,Hoboken,Pets,Paint and Sip Pet Portrait Fun- Valentine's Day -Barking Dog NEW YORK,Paint Your Pet and Mingle with Pet Lovers,1,https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,40.7453,-74.0279,52677
NJ,Hoboken,Pets,New York City Basenji Gathering - 24 January 2021,New York City Basenji Meetup,5,https://www.meetup.com/basenji-nyc/events/275923078,40.7453,-74.0279,52677
NJ,Hoboken,Pets,Weekday Mutt Meetup,Harlem Meer Mutts Club,3,https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275842205,40.7453,-74.0279,52677
NJ,Hoboken,Pets,8 am /10:30 am /6 pm Church of the Holy Trinity Services,Plans for Pups (PfP) -- We have plans for pups!,0,https://www.meetup.com/PlansForPups/events/275822680,40.7453,-74.0279,52677
NJ,Perth Amboy,Outdoors & Adventure,An after Snow Tubing Hike,NJ Social Group,13,https://www.meetup.com/nj-social-group/events/275909536,40.5203,-74.2724,51390
NJ,Perth Amboy,Outdoors & Adventure,"""Men Only""  Yoga for better sex- 10 positions",Trail Shrinks,3,https://www.meetup.com/trailshrinks/events/275798859,40.5203,-74.2724,51390
NJ,Perth Amboy,Outdoors & Adventure,Middlesex Madness Hike!,Metrotrails,29,https://www.meetup.com/Metrotrails/events/275224523,40.5203,-74.2724,51390
NJ,Perth Amboy,Outdoors & Adventure,A Hiker's Dozen,Staten Island Hiking Meetup,9,https://www.meetup.com/Staten-Island-Hiking-Meetup/events/275849241,40.5203,-74.2724,51390
NJ,Perth Amboy,Sports & Fitness,Int Coed 6s Open Gym - Sat 1/30 (WCC),Central New Jersey Volleyball Meetup Group,22,https://www.meetup.com/CNJVolleyball/events/275828850,40.5203,-74.2724,51390
NJ,Perth Amboy,Sports & Fitness,Wednesday night intermediate 6s - $15pp,Greater Metro Area Volleyball Club (GMAVC),25,https://www.meetup.com/Greater-Metro-Area-Volleyball-Club/events/275889943,40.5203,-74.2724,51390
NJ,Perth Amboy,Sports & Fitness,Sunday Afternoon Tennis,Central NJ Tennis Meetup,3,https://www.meetup.com/Central-NJ-Tennis-Meetup/events/275811368,40.5203,-74.2724,51390
NJ,Perth Amboy,Sports & Fitness,Bollywood Dance Fitness,Edison Bollywood Dance Fitness Meetup,1,https://www.meetup.com/Edison-Bollywood-Dance-Fitness-Meetup/events/275825890,40.5203,-74.2724,51390
NJ,Perth Amboy,Sports & Fitness,HITT training Bootcamp,Edison HIIT Training/Boootcamp,1,https://www.meetup.com/Edison-HIIT-Training-Boootcamp/events/275919312,40.5203,-74.2724,51390
NJ,Perth Amboy,Sports & Fitness,Free pickup tennis ,Central NJ Tennis Meet-Up Group,8,https://www.meetup.com/meetup-group-MVyVkKDT/events/275835324,40.5203,-74.2724,51390
NJ,Perth Amboy,Sports & Fitness,Sunday Morning 10 a.m. Ultimate Frisbee Pickup,The Co-ed New Brunswick Ultimate Frisbee Meetup,1,https://www.meetup.com/ultimatefrisbee-189/events/275825008,40.5203,-74.2724,51390
NJ,Perth Amboy,Sports & Fitness,Free Intro to CrossFit Class,South Plainfield CrossFit Meetup,1,https://www.meetup.com/South-Plainfield-CrossFit-Meetup/events/275897235,40.5203,-74.2724,51390
NJ,Perth Amboy,Sports & Fitness,HoopFit Class @ Sharon Fit Studio,Cranford NJ  Hoop dance for fun and fitness,1,https://www.meetup.com/Cranford-NJ-Hoop-dance-exercise-class-for-fun-and-fitness/events/275823540,40.5203,-74.2724,51390
NJ,Perth Amboy,Photography,Field Trip - NYC Skylines / Liberty State Park (Sunset),Monmouth Camera Club,6,https://www.meetup.com/Monmouth-Camera-Club/events/275849271,40.5203,-74.2724,51390
NJ,Perth Amboy,Food & Drink,WALK THE GREENWAY ,Metuchen Walking Meetup,8,https://www.meetup.com/Metuchen-Walking-Meetup/events/275581128,40.5203,-74.2724,51390
NJ,Perth Amboy,Music,Creating a community of aca-people. Sing the songs that you love :),"Richmond Acapella - Staten Island, NY",1,https://www.meetup.com/Richmond-Acapella-Meetup-Staten-Island-NY/events/275830635,40.5203,-74.2724,51390
NJ,Perth Amboy,Sci-Fi & Games,World's End,Central Jersey Dungeons & Dragons,3,https://www.meetup.com/CNJDND/events/275774565,40.5203,-74.2724,51390
NJ,Perth Amboy,Sci-Fi & Games,WEDNESDAY Night POKER!!,Staten Island Poker,1,https://www.meetup.com/Staten-Island-Poker/events/275898595,40.5203,-74.2724,51390
NJ,Perth Amboy,Sci-Fi & Games,Free Poker Every Wednesday - Lun Wah in Roselle - Free Prizes & More!,WorldFreePoker.com,1,https://www.meetup.com/worldfreepoker/events/275897153,40.5203,-74.2724,51390
NJ,Perth Amboy,Beliefs,Super Bowl! South Amboy,Central Jersey Christian Singles Social Meetup,6,https://www.meetup.com/Central-Jersey-Christian-social-Meetup/events/275887928,40.5203,-74.2724,51390
NJ,Perth Amboy,Beliefs,Class: Introduction to Psychic Development ,Dimensions of Spirit Meetups,2,https://www.meetup.com/Dimensions-of-Spirit-Meetups/events/275450491,40.5203,-74.2724,51390
