event_link,event_state,event_city,event_street,Google_Map_Link
https://www.meetup.com/jerseycityballroom/events/275779840,NJ,Jersey City,"189 Brunswick St, 3rd Floor",https://www.google.com/maps/search/?api=1&query=40.726357%2C-74.050415
https://www.meetup.com/Belleville-NJ-Salsa-Dance-Lessons-Meetup/events/275761444, ,Belleville,371 Franklin Ave,https://www.google.com/maps/search/?api=1&query=371+Franklin+Ave%2C+Belleville%2C+NJ%2C+US
https://www.meetup.com/NYC-Bachata-Meet-Up-Bachata-New-York-City/events/275793305,NJ,Hoboken,300 Observer Hwy,https://www.google.com/maps/search/?api=1&query=40.736469%2C-74.035339
https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,nj,Bayonne,185 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=40.652687%2C-74.135208
https://www.meetup.com/Rockinknitters-Meetup-Group/events/275229619,NJ,Union,1023 Stuyvesant Ave,https://www.google.com/maps/search/?api=1&query=40.696686%2C-74.268845
https://www.meetup.com/Current-Events-Coffee/events/275393093,ny,New York,Internet,https://www.google.com/maps/search/?api=1&query=40.699646%2C-74.041466
https://www.meetup.com/SIP-SHOP-AND-SOCIALIZE/events/264868497,NJ,Rahway,IRVING ST,https://www.google.com/maps/search/?api=1&query=IRVING+ST%2C+Rahway%2C+NJ%2C+us
https://www.meetup.com/placesnyc/events/275538899,NY,New York,Hudson River Greenway,https://www.google.com/maps/search/?api=1&query=40.711903%2C-74.014694
https://www.meetup.com/jerseychess/events/275648165,NJ,Hoboken,1012 Grand St,https://www.google.com/maps/search/?api=1&query=40.750076%2C-74.032990
https://www.meetup.com/NYC-Social/events/268950829,NY,New York,38 Park Row #4,https://www.google.com/maps/search/?api=1&query=40.711586%2C-74.006680
https://www.meetup.com/Millville-Line-Dancing-Meetup/events/275779306,NJ,Millville,220 Buck St,https://www.google.com/maps/search/?api=1&query=39.398376%2C-75.040581
https://www.meetup.com/scuba-nj/events/275651699,NJ,Lodi,460 Passaic Avenue,https://www.google.com/maps/search/?api=1&query=40.872900%2C-74.089140
https://www.meetup.com/Scuba-Divers-Travel-Network-SDTN/events/275158311,NJ,Lodi,460 Passaic Avenue,https://www.google.com/maps/search/?api=1&query=40.872580%2C-74.089320
https://www.meetup.com/Ramapo-Mountain-Singles-40s-50s-Active-Singles-Group/events/275539630, , , , 
https://www.meetup.com/trailshrinks/events/275798719,NJ,West Orange,Crest Dr,https://www.google.com/maps/search/?api=1&query=40.810840%2C-74.234490
https://www.meetup.com/outdooradventuresports/events/275756314,nj,Newark,14 Rector Street,https://www.google.com/maps/search/?api=1&query=14+Rector+Street%2C+Newark%2C+nj%2C+07102%2C+us
https://www.meetup.com/NJ-Dug/events/275329037, , , , 
https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275746658,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275737290,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/relationship-boot-camp-support-group-in-ridgewood-nj/events/275056117,NJ,Ridgewood,14 Hope Street,https://www.google.com/maps/search/?api=1&query=40.977993%2C-74.112340
https://www.meetup.com/Phoenix-nation/events/275715745,nj,Teaneck,N/A,https://www.google.com/maps/search/?api=1&query=N%2FA%2C+Teaneck%2C+nj%2C+07666%2C+us
https://www.meetup.com/meetup-group-ZVKtzOVt/events/275758899,NJ,Lyndhurst,"420 Valley Brook Avenue, Lyndhurst 07071",https://www.google.com/maps/search/?api=1&query=420+Valley+Brook+Avenue%2C+Lyndhurst+07071%2C+Lyndhurst%2C+NJ%2C+us
https://www.meetup.com/Montclair-NJ-Kundalini-Yoga-and-Meditation-Meetup-Group/events/275726675,NJ,Montclair,127 Valley Road,https://www.google.com/maps/search/?api=1&query=40.821861%2C-74.219841
https://www.meetup.com/Sahaja-Yoga-Meditation-Secaucus/events/275795712, ,Secaucus,1379 Paterson Plank Rd,https://www.google.com/maps/search/?api=1&query=40.793442%2C-74.058266
https://www.meetup.com/Lets-WalkProgram/events/275255298,NJ,West Orange,Prospect & Eagle Rock Ave,https://www.google.com/maps/search/?api=1&query=40.802940%2C-74.247757
https://www.meetup.com/njplaysports/events/275714654,NJ,Totowa,754 Totowa Rd,https://www.google.com/maps/search/?api=1&query=40.911366%2C-74.223923
https://www.meetup.com/Palisades-Running-Club/events/275426510,nj,tenafly,Jefferson and virgiinia street ,https://www.google.com/maps/search/?api=1&query=40.928574%2C-73.970856
https://www.meetup.com/Weekly-Bootcamps/events/275736131,NJ,Dumont,,https://www.google.com/maps/search/?api=1&query=Dumont%2C+Dumont%2C+NJ%2C+07628%2C+us&query_place_id=ChIJOREUYyTwwokRVqfbw2R8b4k
https://www.meetup.com/tennis-354/events/275784079,NJ,West Caldwell,42 Fairfield Place,https://www.google.com/maps/search/?api=1&query=42+Fairfield+Place%2C+West+Caldwell%2C+NJ%2C+07006%2C+us
https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888088%2C-74.026237
https://www.meetup.com/Bergen-Community-College-Education-and-Events/events/275611670,NJ,Paramus,400 Paramus Rd,https://www.google.com/maps/search/?api=1&query=Bergen+Community+College%2C+400+Paramus+Rd%2C+Paramus%2C+NJ%2C+07652%2C+us&query_place_id=ChIJZwh91yL7wokRGaHKfmSoAqs
https://www.meetup.com/North-Bergen-County-Writers-Guild/events/275756923, , , , 
https://www.meetup.com/dennis-prager-fan-club/events/275773533,NJ,Fairfield,118 US-46,https://www.google.com/maps/search/?api=1&query=40.869053%2C-74.307460
https://www.meetup.com/Gamers-Of-NNJ/events/272960517,NJ,Bloomfield,,https://www.google.com/maps/search/?api=1&query=40.806755%2C-74.185420
https://www.meetup.com/worldfreepoker/events/275779318,NJ,Elmwood Park,401 Boulevard,https://www.google.com/maps/search/?api=1&query=40.904423%2C-74.118065
https://www.meetup.com/Fortnite-NYC-NJ-Zone-Wars/events/275796010,NJ,North Bergen,3167 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=Helix+eSports+North+Bergen%2C+3167+John+F.+Kennedy+Blvd%2C+North+Bergen%2C+NJ%2C+07047%2C+us&query_place_id=ChIJOXjOj59XwokRB9sLlJpqFTY
https://www.meetup.com/EthicalFocus/events/275399209,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888090%2C-74.026240
https://www.meetup.com/The-Reiki-Meetup-Group-of-Clifton-New-Jersey/events/275542412, , , , 
https://www.meetup.com/Theology-on-Tap/events/275777375, ,Glen Ridge,13 Herman St,https://www.google.com/maps/search/?api=1&query=13+Herman+St%2C+Glen+Ridge%2C+NJ%2C+US
https://www.meetup.com/Center-for-Inquiry-into-Awakening-New-Jersey/events/275787186,NJ,Upper Montclair,Bellevue avenue,https://www.google.com/maps/search/?api=1&query=Bellevue+avenue%2C+Upper+Montclair%2C+NJ%2C+us
https://www.meetup.com/A-I-G-A-American-Institute-of-Gnostic-Anthropology/events/275664323,nj,UNION CITY,507 43RD TS. 7th floor,https://www.google.com/maps/search/?api=1&query=507+43RD+TS.+7th+floor%2C+UNION+CITY%2C+nj%2C+07087%2C+us
https://www.meetup.com/Inner-Spiritual-Center-Meetup/events/271847355,nj,Fairfield,333A Route 46 West Suite 255,https://www.google.com/maps/search/?api=1&query=40.880180%2C-74.296135
https://www.meetup.com/fairview-art-therapy-meetup-group/events/275774394,NJ,Fairview,394 Walker St,https://www.google.com/maps/search/?api=1&query=40.817436%2C-73.996670
https://www.meetup.com/ny-ballroom-dance/events/275726732,NJ,Nutley,7 High St,https://www.google.com/maps/search/?api=1&query=Starlight+Dance+Center%2C+7+High+St%2C+Nutley%2C+NJ%2C+07110%2C+us&query_place_id=ChIJozXc0mX_wokRFtJd-Zo17q0
https://www.meetup.com/Belleville-NJ-Salsa-Dance-Lessons-Meetup/events/275759694, ,Lyndhurst,500 Stuyvesant Avenue,https://www.google.com/maps/search/?api=1&query=500+Stuyvesant+Avenue%2C+Lyndhurst%2C+NJ%2C+07071%2C+US
https://www.meetup.com/Tango-Date-NYC/events/275748706,NJ,Paramus,54 S Farview Ave,https://www.google.com/maps/search/?api=1&query=Paramus+Fire+Dept+Company+4%2C+54+S+Farview+Ave%2C+Paramus%2C+NJ%2C+07652%2C+us&query_place_id=ChIJkXs371H6wokRqjgKf_KmGGk
https://www.meetup.com/Hoboken-Salsa-Dance-Lessons-Meetup/events/275602554, , , , 
https://www.meetup.com/North-Jersey-Salsa-Bachata-Classes-Outings/events/275602783, , , , 
https://www.meetup.com/Ballroom-Latin-Social-Group-Edgewater/events/275737276,NJ,Edgewater,986 River Road,https://www.google.com/maps/search/?api=1&query=40.828796%2C-73.972725
https://www.meetup.com/Social-Sidekicks-45/events/269310348, , , , 
https://www.meetup.com/The-Essex-County-Real-Estate-HUB/events/275513949, ,Montclair,193 Glenridge Avenue,https://www.google.com/maps/search/?api=1&query=40.813538%2C-74.215500
https://www.meetup.com/BNI-Achieving-Advantage/events/275744895,NJ,Hackensack,515 Essex St,https://www.google.com/maps/search/?api=1&query=Chit+Chat+Diner%2C+515+Essex+St%2C+Hackensack%2C+NJ%2C+07601%2C+us&query_place_id=ChIJvfk0xCf6wokRkfD7x3ngW7M
https://www.meetup.com/Financial-Freedom-and-Careers-to-Create-Wealth/events/275757852,NJ,Fairfield,55 Lane Rd,https://www.google.com/maps/search/?api=1&query=40.894669%2C-74.277260
https://www.meetup.com/Saddle-Brook-Small-Business-Meetup/events/275745091,NJ,Maywood,92 West Pleasant Avenue,https://www.google.com/maps/search/?api=1&query=92+West+Pleasant+Avenue%2C+Maywood%2C+NJ%2C+07607%2C+us
https://www.meetup.com/Bergen-County-Real-Estate-Group-BCREG/events/275733671, ,Paramus,770 New Jersey 17,https://www.google.com/maps/search/?api=1&query=40.972073%2C-74.079834
https://www.meetup.com/Fair-Lawn-Fun-Networking-Startup-Education/events/275705565,nj,Fair Lawn,25 Promenade Blvd,https://www.google.com/maps/search/?api=1&query=25+Promenade+Blvd%2C+Fair+Lawn%2C+nj%2C+07410%2C+us
https://www.meetup.com/Newark-Toastmasters-Successfully-Speaking-Meetup/events/275756621,NJ,Newark,183 So Orange Avenue,https://www.google.com/maps/search/?api=1&query=40.739254%2C-74.189957
https://www.meetup.com/Philadelphia-Forex-Trading-for-Newbies/events/275717671,PA,Philadelphia,zoom online,https://www.google.com/maps/search/?api=1&query=zoom+online%2C+Philadelphia%2C+PA%2C+us
https://www.meetup.com/Philly-Software-HealthTech-Meetup/events/275756425,PA,Philadelphia,1617 John F Kennedy Blvd 20th floor,https://www.google.com/maps/search/?api=1&query=Bond+Collective+-+Center+City%2C+1617+John+F+Kennedy+Blvd+20th+floor%2C+Philadelphia%2C+PA%2C+19103%2C+us&query_place_id=ChIJPV72-cbHxokRAyQCM8cn8Io
https://www.meetup.com/PhillyDevOps/events/274553066,PA,Philadelphia,1701 John F Kennedy Boulevard,https://www.google.com/maps/search/?api=1&query=1701+John+F+Kennedy+Boulevard%2C+Philadelphia%2C+PA%2C+us
https://www.meetup.com/Burlington-SPEAKW-Parental-Alienation-Meetup/events/275767808,NJ,Cherry Hill,2100 Rte 70 W,https://www.google.com/maps/search/?api=1&query=39.922882%2C-75.034752
https://www.meetup.com/Philadelphia-Sober-and-Active/events/275778628,PA,Philadelphia,N Christopher Columbus Blvd,https://www.google.com/maps/search/?api=1&query=39.953148%2C-75.138802
https://www.meetup.com/Connecting-Heart-to-Heart/events/275725138,NJ,Merchantville,36 W Maple Ave,https://www.google.com/maps/search/?api=1&query=39.949665%2C-75.051659
https://www.meetup.com/Philadelphia-Health-Empowerment-Program/events/275733870,pa,Philadelphia,2946 Island Ave,https://www.google.com/maps/search/?api=1&query=2946+Island+Ave%2C+Philadelphia%2C+pa%2C+19153%2C+us
https://www.meetup.com/Art-of-Living-South-Jersey-Breath-Yoga-Mind-Meditation/events/275779280, ,Voorhees,"1 Lucas Ln,",https://www.google.com/maps/search/?api=1&query=1+Lucas+Ln%2C%2C+Voorhees%2C+NJ%2C+08043%2C+US
https://www.meetup.com/thinkingsociety/events/275562115, , , , 
https://www.meetup.com/meetup-group-NNCfWXPT/events/275735614, ,Philadelphia,1201 East Wyoming Avenue,https://www.google.com/maps/search/?api=1&query=40.019108%2C-75.101463
https://www.meetup.com/PhillyArtsocial/events/275671168,PA,Philadelphia,2901 W Hunting Park Ave,https://www.google.com/maps/search/?api=1&query=40.006130%2C-75.177704
https://www.meetup.com/Northeast-Philly-Wine-Lovers/events/275731122,PA,Philadelphia,6501 Castor Ave,https://www.google.com/maps/search/?api=1&query=6501+Castor+Ave%2C+Philadelphia%2C+PA%2C+19149%2C+us
https://www.meetup.com/shutupandwritephiladelphia/events/275684400,pa,Philadelphia,No Address,https://www.google.com/maps/search/?api=1&query=39.952583%2C-75.165222
https://www.meetup.com/writers-362/events/275779535, ,Philadelphia,151 N 4th St,https://www.google.com/maps/search/?api=1&query=39.953659%2C-75.146523
https://www.meetup.com/rittenhousesound/events/275735023,PA,Philadelphia,1906 Rittenhouse Square,https://www.google.com/maps/search/?api=1&query=39.948654%2C-75.172997
https://www.meetup.com/Jersey-Sound-Chorus-Womens-A-Cappella-Harmony-Meetup/events/275757933,NJ,Cherry Hill,1920 Old Cuthbert Rd,https://www.google.com/maps/search/?api=1&query=39.917419%2C-74.975105
https://www.meetup.com/Philadelphia-songwriter-showcases-Meetup/events/275719098, , , , 
https://www.meetup.com/South-Jersey-Land-Water-Trust/events/275414088,NJ,West Deptford,,https://www.google.com/maps/search/?api=1&query=39.871334%2C-75.137085
https://www.meetup.com/AQUACORPS/events/275653512,NJ,Camden,422 Market Street,https://www.google.com/maps/search/?api=1&query=39.945620%2C-75.121820
https://www.meetup.com/Resist-Philadelphia/events/275733884, ,Philadelphia,1320 Chancellor St,https://www.google.com/maps/search/?api=1&query=39.948616%2C-75.163094
https://www.meetup.com/Rotary-Club-of-Bala-Cynwyd-Narberth/events/275750602,PA,Bala Cynwyd,281 Montgomery Ave.,https://www.google.com/maps/search/?api=1&query=281+Montgomery+Ave.%2C+Bala+Cynwyd%2C+PA%2C+19004%2C+us
https://www.meetup.com/Philadelphia-Queer-Women-Night-Out/events/275664561,PA,Philadelphia,254 S 12th St,https://www.google.com/maps/search/?api=1&query=39.947063%2C-75.161209
https://www.meetup.com/LGBT-Bookworms/events/275282861, , , , 
https://www.meetup.com/BLACKFILM/events/275671031,PA,Philadelphia,2901 W Hunting Park Ave,https://www.google.com/maps/search/?api=1&query=40.006130%2C-75.177704
https://www.meetup.com/christians-of-philly-meetup/events/275756790,PA,Philadelphia,,https://www.google.com/maps/search/?api=1&query=39.953255%2C-75.236520
https://www.meetup.com/Bucks-County-Reiki-Meetup-Group/events/275735084,PA,Philadelphia,3010 Richmond St,https://www.google.com/maps/search/?api=1&query=39.980957%2C-75.105652
https://www.meetup.com/PhillyBibleStudy/events/275770154, , , , 
https://www.meetup.com/Shamanic-Journeying-Circle/events/275790963,NJ,Cherry Hill,401 N. Kings Highway,https://www.google.com/maps/search/?api=1&query=401+N.+Kings+Highway%2C+Cherry+Hill%2C+NJ%2C+08034%2C+us
https://www.meetup.com/CCYA-Philadelphia/events/275734570,PA,Philadelphia,244 Fitzwater St,https://www.google.com/maps/search/?api=1&query=244+Fitzwater+St%2C+Philadelphia%2C+PA%2C+us
https://www.meetup.com/atheists-215/events/275601560,PA,Philadelphia,48 N 12th St,https://www.google.com/maps/search/?api=1&query=Panera+Bread%2C+48+N+12th+St%2C+Philadelphia%2C+PA%2C+19107%2C+us&query_place_id=ChIJXa6h4yvGxokRIG8mYU-JCoE
https://www.meetup.com/The-Readers-Club/events/275272685,PA,Philadelphia,4426 Locust St,https://www.google.com/maps/search/?api=1&query=4426+Locust+St%2C+Philadelphia%2C+PA%2C+19104%2C+us
https://www.meetup.com/Cherry-Hill-Feminist-Book-Club/events/275090794,NJ,Cherry Hill,1100 Kings Highway North,https://www.google.com/maps/search/?api=1&query=1100+Kings+Highway+North%2C+Cherry+Hill%2C+NJ%2C+08002%2C+us
https://www.meetup.com/phillysocialmeetup/events/275254096,NJ,Bellmawr,363 W Browning Rd,https://www.google.com/maps/search/?api=1&query=39.869980%2C-75.094635
https://www.meetup.com/Philadelphia-Knitting-Meetup/events/275707117,PA,Philadelphia,Wallace Street,https://www.google.com/maps/search/?api=1&query=39.965153%2C-75.160820
https://www.meetup.com/The-Lonely-Island/events/274678745,NJ,Pennsauken Township,1585 NJ-73,https://www.google.com/maps/search/?api=1&query=39.984707%2C-75.020569
https://www.meetup.com/The-Food-Debate-Checkers-Chess-Club/events/271236515,PA,Philadelphia,,https://www.google.com/maps/search/?api=1&query=39.952583%2C-75.165220
https://www.meetup.com/Philly-Nightlife-Events/events/275669431,PA,Philadelphia,1150 Filbert Street,https://www.google.com/maps/search/?api=1&query=39.952618%2C-75.159447
https://www.meetup.com/Philadelphia-20s-and-30s-Meetup-Group/events/275794563,PA,Philadelphia,1023 Hamilton St,https://www.google.com/maps/search/?api=1&query=Love+City+Brewing%2C+1023+Hamilton+St%2C+Philadelphia%2C+PA%2C+19123%2C+us&query_place_id=ChIJTw_vdtXHxokRibxNQi82RpY
https://www.meetup.com/scuba-nj/events/275651699,NJ,Lodi,460 Passaic Avenue,https://www.google.com/maps/search/?api=1&query=40.872900%2C-74.089140
https://www.meetup.com/Scuba-Divers-Travel-Network-SDTN/events/275158311,NJ,Lodi,460 Passaic Avenue,https://www.google.com/maps/search/?api=1&query=40.872580%2C-74.089320
https://www.meetup.com/Ramapo-Mountain-Singles-40s-50s-Active-Singles-Group/events/275539630, , , , 
https://www.meetup.com/Hoboken-Bicycling-Meetup/events/275420479,NJ,Hoboken,901 Park Ave,https://www.google.com/maps/search/?api=1&query=901+Park+Ave%2C+901+Park+Ave%2C+Hoboken%2C+NJ%2C+07030%2C+us&query_place_id=ChIJyS2VDmJXwokR-pkTQhFPc6Q
https://www.meetup.com/Critical-Mass-NYC-NJ/events/274151373,NJ,Hoboken,901 Park Ave,https://www.google.com/maps/search/?api=1&query=40.747830%2C-74.030460
https://www.meetup.com/outdooradventuresports/events/275756314,nj,Newark,14 Rector Street,https://www.google.com/maps/search/?api=1&query=14+Rector+Street%2C+Newark%2C+nj%2C+07102%2C+us
https://www.meetup.com/trailshrinks/events/275798719,NJ,West Orange,Crest Dr,https://www.google.com/maps/search/?api=1&query=40.810840%2C-74.234490
https://www.meetup.com/NJ-Dug/events/275329037, , , , 
https://www.meetup.com/Brianasingia/events/275795544, ,New York ,2 W 64th St,https://www.google.com/maps/search/?api=1&query=40.771088%2C-73.980110
https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275746658,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275737290,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/Phoenix-nation/events/275715745,nj,Teaneck,N/A,https://www.google.com/maps/search/?api=1&query=N%2FA%2C+Teaneck%2C+nj%2C+07666%2C+us
