Unnamed: 0,state,city,category,event_name,group_name,attendees,lat,lng,population,venue_event_link,event_state,event_city,event_street,Google_Map_Link,city_event_lat,city_event_lng
275,NJ,Passaic,LGBTQ,Brunch @Blvd Bistro,KINGZ,5,40.8574,-74.1282,69703,https://www.meetup.com/KINGZ-A-Black-Gay-Collective/events/275806244,NY,New York ,2149 Frederick Douglass Blvd,https://www.google.com/maps/search/?api=1&query=2149+Frederick+Douglass+Blvd%2C+New+York+%2C+NY%2C+10026%2C+us,40.7127281,-74.0060152
276,NJ,Passaic,Arts,BYOB PAINT NIGHT ,Art Parties and Art Therapy,1,40.8574,-74.1282,69703,https://www.meetup.com/fairview-art-therapy-meetup-group/events/275774394,NJ,Fairview,394 Walker St,https://www.google.com/maps/search/?api=1&query=40.817436%2C-73.996670,40.8126006,-73.999028
277,NJ,Union City,Family,My Gym Little Bundles Classes,JCFamilies,1,40.7674,-74.0323,67982,https://www.meetup.com/JCFamilies/events/275886037,NJ,Jersey City,252 9th St,https://www.google.com/maps/search/?api=1&query=My+Gym+Jersey+City%2C+252+9th+St%2C+Jersey+City%2C+NJ%2C+07302%2C+us&query_place_id=ChIJ4zCr0U1XwokRIuPy2hdo2Yo,40.7281575,-74.0776417
278,NJ,Union City,Family,Singalong and Story Time for Kids,Family fun in Brooklyn,2,40.7674,-74.0323,67982,https://www.meetup.com/Family-fun-in-Brooklyn/events/275873427,NY,Brooklyn,695 5th Ave,https://www.google.com/maps/search/?api=1&query=40.661053%2C-73.993462,40.6501038,-73.9495823
279,NJ,Union City,Food & Drink,Wine and Chocolate at Le Prive,Wine and Chocolate,12,40.7674,-74.0323,67982,https://www.meetup.com/meetup-group-fnuzmite/events/275581098,NY,New York,626 10th Ave,https://www.google.com/maps/search/?api=1&query=40.761124%2C-73.994040,40.7127281,-74.0060152
280,NJ,Union City,Food & Drink,Sunday Brunch,Weekend Brunch Meetup,22,40.7674,-74.0323,67982,https://www.meetup.com/Weekend-Brunch-Meetup/events/273634431,NY,New York,105th and Broadway ,https://www.google.com/maps/search/?api=1&query=105th+and+Broadway+%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
281,NJ,Union City,Food & Drink,Vegan Trifecta in Greenpoint,NYC Vegans,101,40.7674,-74.0323,67982,https://www.meetup.com/nycvegans/events/269358168,NY,Brooklyn,620 Manhattan Ave,https://www.google.com/maps/search/?api=1&query=40.723590%2C-73.950500,40.6501038,-73.9495823
282,NJ,Union City,Food & Drink,🎉New Year Wine & Design 🍷🖌Wine glass painting)🎨,New Jersey Foodies & Drinkies,6,40.7674,-74.0323,67982,https://www.meetup.com/New-Jersey-Foodies-Drinkies/events/275313732,NJ,Secaucus,151 Front St,https://www.google.com/maps/search/?api=1&query=40.790756%2C-74.058950,40.7899291,-74.0566735
283,NJ,Union City,Food & Drink,Let’s meet some wolves ,A little bit of this and a little of that,25,40.7674,-74.0323,67982,https://www.meetup.com/A-little-bit-of-this-and-a-little-of-that/events/275427276,NJ,Columbia,89 Mount Pleasant Road,https://www.google.com/maps/search/?api=1&query=89+Mount+Pleasant+Road%2C+Columbia%2C+NJ%2C+07832%2C+us,40.9262077,-75.0926763
285,NJ,Union City,Food & Drink,Learn to Make Mochi,Culinary Enthusiasts of NYC,1,40.7674,-74.0323,67982,https://www.meetup.com/Culinary-Enthusiasts-of-NYC/events/275831778,NY,New York,116 E 7th Street,https://www.google.com/maps/search/?api=1&query=40.726299%2C-73.984497,40.7127281,-74.0060152
286,NJ,Union City,Food & Drink,Tequilla & Mezcal Tasting (Heated Outdoor Patio),Wine Events and Other Socials,12,40.7674,-74.0323,67982,https://www.meetup.com/Affordable-Wine-Tastings-and-Social-for-Beginners/events/275908852,NY,Brooklyn,75A 5th Ave,https://www.google.com/maps/search/?api=1&query=40.680400%2C-73.977554,40.6501038,-73.9495823
288,NJ,Union City,Writing,The Cornwall Writers' Circle,The Cornwall Writers Circle,4,40.7674,-74.0323,67982,https://www.meetup.com/The-Cornwall-Writers-Circle/events/275886062,NY,New York,See Description Box for,https://www.google.com/maps/search/?api=1&query=40.742947%2C-73.984604,40.7127281,-74.0060152
291,NJ,Union City,Writing,Astoria Writers Write(!),Astoria Writers Group,6,40.7674,-74.0323,67982,https://www.meetup.com/astoriawritersgroup/events/274487949,NY,Astoria,3801 35th Ave,https://www.google.com/maps/search/?api=1&query=40.755497%2C-73.922523,40.7720145,-73.9302673
292,NJ,Union City,Writing,Writing Workshop,Panera Collective -- Novel Writing Workshop,1,40.7674,-74.0323,67982,https://www.meetup.com/Panera-Collective/events/275831786,NY,Brooklyn,345 Adams St.,https://www.google.com/maps/search/?api=1&query=40.692776%2C-73.988472,40.6501038,-73.9495823
293,NJ,Union City,Writing,NYC Shut Up & Write Meetup! - Columbus Circle,Shut Up & Write!® NYC,1,40.7674,-74.0323,67982,https://www.meetup.com/shutupandwriteNYC/events/275897875,NY,New York,61 W 62nd St,https://www.google.com/maps/search/?api=1&query=David+Rubenstein+Atrium+at+Lincoln+Center%2C+61+W+62nd+St%2C+New+York%2C+NY%2C+10023%2C+us&query_place_id=ChIJDyq28vVYwokRuzPLGeJGAC0,40.7127281,-74.0060152
295,NJ,Union City,LGBTQ,Brunch @Blvd Bistro,KINGZ,5,40.7674,-74.0323,67982,https://www.meetup.com/KINGZ-A-Black-Gay-Collective/events/275806244,NY,New York ,2149 Frederick Douglass Blvd,https://www.google.com/maps/search/?api=1&query=2149+Frederick+Douglass+Blvd%2C+New+York+%2C+NY%2C+10026%2C+us,40.7127281,-74.0060152
296,NJ,Union City,LGBTQ,Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,6,40.7674,-74.0323,67982,https://www.meetup.com/bisexual-nyc/events/275652731,NY,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,40.7127281,-74.0060152
297,NJ,Union City,LGBTQ,"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,16,40.7674,-74.0323,67982,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,NY,Manhattan,425 Avenue of the Americas (Sixth Avenue and 10th Street,https://www.google.com/maps/search/?api=1&query=40.734240%2C-73.999084,40.7896239,-73.9598939
299,NJ,Union City,LGBTQ,"Book to be discussed: ""The White Guard"" by Mikhail Bulgakov",The Third Monday Gay Men's Book Club,6,40.7674,-74.0323,67982,https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/275709827,NY,New York,939 Lexington Avenue (between E. 68th & E. 69th Streets),https://www.google.com/maps/search/?api=1&query=40.767810%2C-73.962010,40.7127281,-74.0060152
300,NJ,Union City,Film,Steele Wool by Frank A. Cappello,Oddball Cinema,1,40.7674,-74.0323,67982,https://www.meetup.com/Oddball-Cinema/events/275407602,NY,New York,433 E 6th St,https://www.google.com/maps/search/?api=1&query=40.725964%2C-73.984620,40.7127281,-74.0060152
301,NJ,Union City,Beliefs,THE SHAMAN'S MIND - HUNA WISDOM TO CHANGE YOUR LIFE ,Shamanic and Reiki Trainings with Jonathan Hammond,7,40.7674,-74.0323,67982,https://www.meetup.com/Shamanic-and-Reiki-Trainings-with-Jonathan-Hammond/events/272878040,NY,New York,247 West 36th Street 6th Floor,https://www.google.com/maps/search/?api=1&query=247+West+36th+Street%2C+New+York%2C+NY%2C+10018%2C+us,40.7127281,-74.0060152
303,NJ,Union City,Beliefs,HOPE HILL SUNDAY SERVICE AT VINEYARD THEATER,Hope Hill,2,40.7674,-74.0323,67982,https://www.meetup.com/HopeHillNYC/events/275825985,NY,New York,108 E 15th St,https://www.google.com/maps/search/?api=1&query=40.734787%2C-73.988831,40.7127281,-74.0060152
304,NJ,Union City,Beliefs,Public Conference in English,A.I.G.A. American Institute of Gnostic Anthropology,2,40.7674,-74.0323,67982,https://www.meetup.com/A-I-G-A-American-Institute-of-Gnostic-Anthropology/events/275664323,NJ,UNION CITY,507 43RD TS. 7th floor,https://www.google.com/maps/search/?api=1&query=507+43RD+TS.+7th+floor%2C+UNION+CITY%2C+nj%2C+07087%2C+us,40.7795455,-74.0237512
308,NJ,Union City,Beliefs,Drinking Skeptically,The New York City Skeptics Meetup Group,3,40.7674,-74.0323,67982,https://www.meetup.com/The-NYCSkeptics-Meetup-Group/events/275853108,NY,New York,76 W 3rd St,https://www.google.com/maps/search/?api=1&query=The+Half+Pint%2C+76+W+3rd+St%2C+New+York%2C+NY%2C+10012%2C+us&query_place_id=ChIJ3xC4upFZwokR3KRRvP6Yz60,40.7127281,-74.0060152
309,NJ,Union City,Beliefs,General discussions about the Law Of One,The New York Law Of One/Ra Material Meetup Group,1,40.7674,-74.0323,67982,https://www.meetup.com/The-New-York-Law-Of-One-Ra-Material-Meetup-Group/events/275873916,NY,New York,"55 East 52nd Street, New York, NY",https://www.google.com/maps/search/?api=1&query=55+East+52nd+Street%2C+New+York%2C+NY%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
310,NJ,Union City,Beliefs,The Healing Drum Intensive - Techniques on Shamanic Healing with Irma,"Shamanic Fire Reiki, NYC",2,40.7674,-74.0323,67982,https://www.meetup.com/Shamanic-Fire-Reiki-Manhattan-NYC/events/274358214,NY,New York,"56 West 45th Street, Suite 1703",https://www.google.com/maps/search/?api=1&query=40.756187%2C-73.981834,40.7127281,-74.0060152
311,NJ,Union City,Beliefs,Zen Series: Gain Work-Life Balance and an Unshakable Mind,Invitation To Happiness,2,40.7674,-74.0323,67982,https://www.meetup.com/Invitation-to-Happiness-Happy-Science/events/275856438,NY,New York,79 Franklin St,https://www.google.com/maps/search/?api=1&query=40.717716%2C-74.004623,40.7127281,-74.0060152
312,NJ,Union City,Beliefs,Psychic Development and Mediumship (Complex) Basics N*e*w*,Psychic Development and Spirit Contact,1,40.7674,-74.0323,67982,https://www.meetup.com/Psychic-Development-and-Spirit-Contact/events/275853625,NY,New York,151 West 30th Street  3rd Floor (6-7th Aves) ,https://www.google.com/maps/search/?api=1&query=40.750801%2C-73.989487,40.7127281,-74.0060152
313,NJ,Union City,Beliefs,Renaldo Pearson- The Rise & Fall of American Democracy: 2020 Election Postmortem,New York Society for Ethical Culture,2,40.7674,-74.0323,67982,https://www.meetup.com/EthicalNYC/events/275827152,NY,New York,2 West 64th Street (At Central Park West),https://www.google.com/maps/search/?api=1&query=40.771156%2C-73.979690,40.7127281,-74.0060152
315,NJ,Union City,Beliefs,Circling Lab - Beginner & Experienced Circlers,Authentic Relating New York,1,40.7674,-74.0323,67982,https://www.meetup.com/Authentic-Relating-NY/events/275854246,NY,New York,599 Broadway,https://www.google.com/maps/search/?api=1&query=599+Broadway%2C+New+York%2C+ny%2C+10012%2C+us,40.7127281,-74.0060152
316,NJ,Union City,Beliefs,Platform: Video Games and Ethics,The Ethical Culture Society of Bergen County,4,40.7674,-74.0323,67982,https://www.meetup.com/EthicalFocus/events/275399427,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888090%2C-74.026240,40.8860164,-74.0072568
317,NJ,Union City,Beliefs,Sacred Sound Bath,Sacred Sound Bath,1,40.7674,-74.0323,67982,https://www.meetup.com/Sacred-Sound-Bath/events/275897423,NY,New York,191 Canal St,https://www.google.com/maps/search/?api=1&query=40.717136%2C-73.998001,40.7127281,-74.0060152
318,NJ,Union City,Beliefs,Zelophead's Daughters:God changed the Law so they could be Landowners.,Kick-Ass Women of the Bible,1,40.7674,-74.0323,67982,https://www.meetup.com/Kick-Ass-Women-of-the-Bible/events/275864610,NY,New York,803 181st St @ Fort Washington Avenue,https://www.google.com/maps/search/?api=1&query=803+181st+St+%40+Fort+Washington+Avenue%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
319,NJ,Union City,Beliefs,Bhakti Night,Lotus Room Brooklyn,1,40.7674,-74.0323,67982,https://www.meetup.com/Lotus-Room-Brooklyn/events/275875314,NY,Brooklyn,305 Schermerhorn St,https://www.google.com/maps/search/?api=1&query=40.687744%2C-73.982132,40.6501038,-73.9495823
320,NJ,Union City,Beliefs,Services (9:30 & 11am),Unity Center of New York City,1,40.7674,-74.0323,67982,https://www.meetup.com/UnityCenterNYC/events/275826948,NY,New York,213 West 58th Street,https://www.google.com/maps/search/?api=1&query=213+West+58th+Street%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
321,NJ,Union City,Dance,In-Person Salsa beginner class (first class of new cycle),Salsa lessons (Timba/Cuban Salsa),9,40.7674,-74.0323,67982,https://www.meetup.com/salsa-lessons-timba-cuban-salsa/events/275800310,NY,New York,1601 Broadway,https://www.google.com/maps/search/?api=1&query=1601+Broadway%2C+1601+Broadway%2C+New+York%2C+NY%2C+10010%2C+us&query_place_id=ChIJVdM0d1ZYwokRnmFgUxcDqN4,40.7127281,-74.0060152
322,NJ,Union City,Dance,Salsa & Bachata Dance Workshop And Social! No Partner Option!,The Salsa Latin & Ballroom Dance Group,11,40.7674,-74.0323,67982,https://www.meetup.com/njsalsadance/events/275754384,NJ,Lyndhurst,289 Stuyvesant Ave 2nd floor,https://www.google.com/maps/search/?api=1&query=40.813976%2C-74.126880,40.8120247,-74.1242816
323,NJ,Union City,Dance,Cuban Salsa & Rueda de Casino Classes!,Cuban Salsa New York,8,40.7674,-74.0323,67982,https://www.meetup.com/Cuban-Salsa-New-York/events/275841136,NY,New York,25 W 31st street,https://www.google.com/maps/search/?api=1&query=40.747334%2C-73.987251,40.7127281,-74.0060152
325,NJ,Union City,Dance,Hustle Class - Intermediate,New York/New Jersey Hustle Dancing Meetup,1,40.7674,-74.0323,67982,https://www.meetup.com/New-York-New-Jersey-Hustle-Dancing-Meetup/events/275876804,NJ,Nutley,7 High St,https://www.google.com/maps/search/?api=1&query=Starlight+Dance+Center%2C+7+High+St%2C+Nutley%2C+NJ%2C+07110%2C+us&query_place_id=ChIJozXc0mX_wokRFtJd-Zo17q0,40.8223223,-74.1598663
326,NJ,Union City,Dance,Sensual Bachata open level ( partnerwork ),Sensual Bachata in New York (Sensual Movement),2,40.7674,-74.0323,67982,https://www.meetup.com/Sensual-Bachata-in-New-York-Sensual-Movement/events/275854184,NY,New York ,1601 Broadway 11th floor ,https://www.google.com/maps/search/?api=1&query=40.760368%2C-73.985123,40.7127281,-74.0060152
327,NJ,Union City,Dance,Basic Bellydance Technique & Choreography,NYC Bellydance Meetup!,1,40.7674,-74.0323,67982,https://www.meetup.com/NYCBellydancers/events/275831969,NY,New York,265 W 37th St,https://www.google.com/maps/search/?api=1&query=40.753696%2C-73.991020,40.7127281,-74.0060152
329,NJ,Union City,Dance,Fiyah Burn morning dancehall workout,FIYAH maaaddness,1,40.7674,-74.0323,67982,https://www.meetup.com/FIYAH2016/events/275842220,NY,New York,"920 3rd ave, 5th Floor",https://www.google.com/maps/search/?api=1&query=920+3rd+ave%2C+5th+Floor%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
331,NJ,Union City,Dance,Daytime Ballroom Social for Seniors,The New York Ballroom Dance Meetup,1,40.7674,-74.0323,67982,https://www.meetup.com/ny-ballroom-dance/events/275866067,NJ,Nutley,7 High St,https://www.google.com/maps/search/?api=1&query=40.825237%2C-74.153900,40.8223223,-74.1598663
333,NJ,Union City,Dance,Tango and Date for Couples,NYC Tango & Date,1,40.7674,-74.0323,67982,https://www.meetup.com/NYC-Date-Nights-Out/events/275854193,NY,New York,500 8th ave 3rd fl,https://www.google.com/maps/search/?api=1&query=500+8th+ave+3rd+fl%2C+New+York%2C+ny%2C+10018%2C+us,40.7127281,-74.0060152
334,NJ,Union City,Dance,DATE NIGHT? - Comedians give relationship advice,"Mini Adventures For Free - Hiking, Dancing, Sports & More",1,40.7674,-74.0323,67982,https://www.meetup.com/Mini_Adventures/events/275923124,NY,Queens,10-93 Jackson Ave,https://www.google.com/maps/search/?api=1&query=10-93+Jackson+Ave%2C+Queens%2C+NY%2C+11101%2C+us,40.7498243,-73.7976337
336,NJ,Union City,Dance,ONLINE - Dirty South Twerkout,Cumbe,1,40.7674,-74.0323,67982,https://www.meetup.com/Cumbe-Center-for-African-and-Diaspora-Dance/events/275920993,NY,Brooklyn,1368 Fulton St,https://www.google.com/maps/search/?api=1&query=40.680050%2C-73.945633,40.6501038,-73.9495823
337,NJ,Union City,Dance,FUNdamentals of Foxtrot/Cha Cha - All Levels Welcome,"Jersey City Dancing - Ballroom, Latin, Swing, Tango & More!",1,40.7674,-74.0323,67982,https://www.meetup.com/jerseycityballroom/events/275920985,NJ,Jersey City,"189 Brunswick St, 3rd Floor",https://www.google.com/maps/search/?api=1&query=40.726357%2C-74.050415,40.7281575,-74.0776417
338,NJ,Union City,Dance,Gozar Salsa Saturday Party,New Jersey Salsa Parties,1,40.7674,-74.0323,67982,https://www.meetup.com/New-Jersey-Salsa-Parties/events/275807218,NJ,Hackensack,41 NJ-4,https://www.google.com/maps/search/?api=1&query=Firewaters+Saloon+Hackensack%2C+41+NJ-4%2C+Hackensack%2C+NJ%2C+07601%2C+us&query_place_id=ChIJaYzI6nX6wokRd44xMXNGX5w,40.8871438,-74.0410865
339,NJ,Union City,Pets,Paint and Sip Pet Portrait Fun- Valentine's Day -Barking Dog NEW YORK,Paint Your Pet and Mingle with Pet Lovers,1,40.7674,-74.0323,67982,https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,NY,New York,1678 3rd Ave,https://www.google.com/maps/search/?api=1&query=40.784103%2C-73.950455,40.7127281,-74.0060152
340,NJ,Union City,Pets,New York City Basenji Gathering - 24 January 2021,New York City Basenji Meetup,5,40.7674,-74.0323,67982,https://www.meetup.com/basenji-nyc/events/275923078,NY,10012,Sullivan St & Washington Square S,https://www.google.com/maps/search/?api=1&query=40.730667%2C-73.998860,40.7250765,-73.998072
341,NJ,Union City,Pets,Weekday Mutt Meetup,Harlem Meer Mutts Club,3,40.7674,-74.0323,67982,https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275842205,NY,New York,Central Park,https://www.google.com/maps/search/?api=1&query=Central+Park%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
344,NJ,Bayonne,Sports & Fitness,Winter pool session,New York Kayak Polo,8,40.6661,-74.1141,64897,https://www.meetup.com/NYkayakpolo/events/275703715,NJ,Jersey City,870 Montgomery St,https://www.google.com/maps/search/?api=1&query=40.727726%2C-74.073105,40.7281575,-74.0776417
345,NJ,Bayonne,Sports & Fitness,Pick-Up Soccer,Staten Island FC,2,40.6661,-74.1141,64897,https://www.meetup.com/meetup-group-omrxaotc/events/275692537,NE,Staten Island,New Dorp Lane,https://www.google.com/maps/search/?api=1&query=40.568990%2C-74.100620,40.5834557,-74.1496048
347,NJ,Bayonne,Sports & Fitness,Everwalk Liberty State Park Loop Walk (FIRST Sunday of the month),EverWalk NJ,8,40.6661,-74.1141,64897,https://www.meetup.com/EverWalk-NJ/events/275895657,NJ,Jersey City,1 Audrey Zapp Dr,https://www.google.com/maps/search/?api=1&query=40.707960%2C-74.038280,40.7281575,-74.0776417
348,NJ,Bayonne,Sports & Fitness,"Sunday 8:30am - Leisure run, late edition",Jersey City Runners,12,40.6661,-74.1141,64897,https://www.meetup.com/jcrunners/events/275887726,NJ,Jersey City,426 Jersey Ave,https://www.google.com/maps/search/?api=1&query=40.716812%2C-74.048750,40.7281575,-74.0776417
349,NJ,Bayonne,Sports & Fitness,Let's workout!!! On Sabbatical Until Spring!,Staten Island Weight Loss Camp for Women,2,40.6661,-74.1141,64897,https://www.meetup.com/Staten-Island-Weight-Loss-Camp-for-Women/events/275890735,NY,Staten Island,1150 Clove Rd,https://www.google.com/maps/search/?api=1&query=1150+Clove+Rd%2C+Staten+Island%2C+NY%2C+10301%2C+us,40.5834557,-74.1496048
350,NJ,Bayonne,Sports & Fitness,FREE GAME⚽️ Indoor 5v5 @Socceroof (use promo code ROOF12/ first timers only),JUST PLAY Pickup Soccer in New York,2,40.6661,-74.1141,64897,https://www.meetup.com/just-play-soccer/events/275860448,NY,Brooklyn,14b 53rd St 3rd floor,https://www.google.com/maps/search/?api=1&query=Socceroof%2C+14b+53rd+St+3rd+floor%2C+Brooklyn%2C+NY%2C+11232%2C+us&query_place_id=ChIJrfgrMK9awokR-Z5O20hCD3w,40.6501038,-73.9495823
351,NJ,Bayonne,Sports & Fitness,COED SOCCER LEAGUE - WINTER SEASON 2021 (SOCCEROOF BROOLKYN) STARTS FEBRUARY 1ST,COED SOCCER NYC,12,40.6661,-74.1141,64897,https://www.meetup.com/coedsoccernyc/events/275818574,NY,Brooklyn,14b 53rd St 3rd floor,https://www.google.com/maps/search/?api=1&query=Socceroof%2C+14b+53rd+St+3rd+floor%2C+Brooklyn%2C+NY%2C+11232%2C+us&query_place_id=ChIJrfgrMK9awokR-Z5O20hCD3w,40.6501038,-73.9495823
352,NJ,Bayonne,Sports & Fitness,COED SOCCER LEAGUE. WINTER SEASON 2021 (SOCCEROOF BROOKLYN) STARTS FEBRUARY 1ST,BAYSIDE SOCCER,11,40.6661,-74.1141,64897,https://www.meetup.com/BAYSIDE-SOCCER/events/275827860,NY,Brooklyn,14b 53rd St 3rd floor,https://www.google.com/maps/search/?api=1&query=Socceroof%2C+14b+53rd+St+3rd+floor%2C+Brooklyn%2C+NY%2C+11232%2C+us&query_place_id=ChIJrfgrMK9awokR-Z5O20hCD3w,40.6501038,-73.9495823
